category,video_id,onset,offset
Ukulele,29mjClwVi30,0,10
Ukulele,0-AWASt7xeQ,0,10
Ukulele,0m233BH8qu0,0,10
Ukulele,-lStxlbxQMo,0,10
Ukulele,-aj3JtccrDI,0,10
Ukulele,-MKm0TPhKaA,0,10
Ukulele,28bKSi6GCfE,0,10
Ukulele,-uBucuEllR4,0,10
Ukulele,1lkzwa4iSmk,0,10
Ukulele,16eUxQwxxbs,0,10
Ukulele,1_xD_7mK7_0,0,10
Ukulele,0DVDTCjpZwQ,0,10
Ukulele,0QqK0U5u2HQ,0,10
Ukulele,-RZ7_2sErXo,0,10
Ukulele,-riA9LdxG5k,0,10
Ukulele,-8uiE24x91w,0,10
Ukulele,-YNQnkHBARs,0,10
Ukulele,2Y7qqDpdmok,0,10
Ukulele,2gTs8EasBMU,0,10
Ukulele,1zTYiYCegfg,0,10
Ukulele,2BNnBRomt2k,0,10
Ukulele,2jEiD0jmYsA,0,10
Ukulele,-nZcEySt5Vs,0,10
Ukulele,0TKdfV2_l1A,0,10
Ukulele,1eT10fiwAEI,0,10
Ukulele,-2JaPqD9rIY,0,10
Ukulele,1mW1stI1nNI,0,10
Ukulele,2nYtMePHy1o,0,10
Ukulele,2-I0oSqmEHQ,0,10
Ukulele,21zzs1O5WkI,0,10
Ukulele,0f_iTO5t3hU,0,10
Ukulele,1JhuwQD0Jsw,0,10
Ukulele,-QVO0p4jbho,0,10
Ukulele,-qzbB9LVew4,0,10
Ukulele,1toyAZ-12KY,0,10
Ukulele,2484VU9HZIA,0,10
Ukulele,-k_s7yZFmC4,0,10
Ukulele,1vOfe_Fb2N8,0,10
Ukulele,1o0xgU4FUj4,8,10
Ukulele,1LuPtkH4vMg,0,10
Ukulele,23HcB0a-4E8,0,10
Ukulele,-6qVa2xwmg0,0,10
Ukulele,-N18nhlehc8,0,10
Ukulele,1lRBHIMM0A0,0,10
Ukulele,-8oNYbn9WHk,0,10
Ukulele,0wCBtMTf_88,0,10
Ukulele,07Pzrop9-6k,0,10
Ukulele,2qVuxENcRvw,0,10
Ukulele,1cwRmll7fsc,0,10
Ukulele,2_PLS-BBdEA,0,10
Ukulele,0FzRCRTeyMQ,0,10
Ukulele,-q2paSVuDuQ,0,10
Ukulele,-NKHrtkWz_U,0,10
Frying (food),AIs4gx9RVTs,6,10
Frying (food),04jA_kRetJY,0,10
Frying (food),6tCRm2ZbFWI,0,10
Frying (food),ANuRQif18hg,0,10
Frying (food),5Zlfi4rMHdA,0,10
Frying (food),Abj_Mr9vSF4,6,10
Frying (food),5Z_H9AAErB8,0,10
Frying (food),30JTvMLCV0c,0,10
Frying (food),0rmCYTGycKw,0,5
Frying (food),8wsrGjVfzQI,0,10
Frying (food),4nv-GOe3h54,0,10
Frying (food),1CPfFe_5hyQ,6,10
Frying (food),0Z4LBWXXRTY,0,10
Frying (food),A90wPQ80DVM,0,10
Frying (food),6nJ9zXqHerc,7,10
Frying (food),5OZjjLujmW4,0,10
Frying (food),2Ar8YM5zfbs,0,5
Frying (food),6CCjRlDMsnY,0,10
Frying (food),51luPlswXEU,0,10
Frying (food),-RIXNh-i88E,0,4
Frying (food),0rtCu7TKQKE,4,10
Frying (food),1GOF_EEeO-0,0,10
Frying (food),68ijV_btmC0,0,10
Frying (food),3eNWJ4Hle6Y,0,10
Frying (food),0ma2BvnQn2o,0,10
Frying (food),ABBJDDsYT68,0,10
Frying (food),ARGOH26GlSA,0,10
Frying (food),-g-eZBsr_3s,0,10
Frying (food),0wQpnBSQ4fY,0,10
Frying (food),A1vqIG8hUrA,0,10
Frying (food),9tKPGdK3U08,0,10
Frying (food),9JbcP3y9hYU,0,10
Frying (food),2itn7f5uqII,5,10
Frying (food),1N2Qke7eo9k,5,10
Frying (food),52Ty3VEN_WE,0,10
Frying (food),0cxjMNEbkOo,6,10
Frying (food),5-P7x4FV4lg,0,10
Frying (food),A-KMlW676fA,0,10
Frying (food),0hE-lduyMng,0,10
Frying (food),2BNVQn48D04,6,10
Frying (food),1JXbj4RLpew,0,5
Frying (food),5MfA-Ty5Bug,0,10
Frying (food),5jGW04-qCqA,0,10
Frying (food),5JsABILas2M,0,10
Frying (food),9YO1aiPy2A4,0,10
Frying (food),9TveYVzTCgo,0,5
Frying (food),3BDYVasyc7w,0,10
Frying (food),3KnOOVt148o,7,10
Frying (food),AiPaclfScPk,0,10
Frying (food),0PvDZ5t_Ajk,0,10
Frying (food),02sD1KJeoGA,0,10
Frying (food),-EDRNpIlIwo,0,10
Frying (food),7tvuZhtcHpY,0,5
Frying (food),33oINH8AtNI,0,10
Frying (food),0oUbMWJgokM,0,10
Frying (food),4dcmUaJWEBA,0,10
Frying (food),6j4AVcAdhEg,5,10
Frying (food),0H886ArR4l4,0,10
Frying (food),3ZRozrd07kY,0,10
Frying (food),7g8QoqkTQfw,0,5
Frying (food),ADNd5Aj8GOU,0,5
Frying (food),3GzSX64mz9A,0,10
Frying (food),3Y-sGqzbkz8,0,10
Frying (food),6DMX8gljdqU,0,10
Frying (food),0lEavQUSRO4,0,10
Frying (food),9KPk292No4k,0,10
Frying (food),7n4LwRcCA6I,0,10
Frying (food),09x-xol9UY0,0,10
Frying (food),6_fpAeZMy5c,0,10
Frying (food),6cCRuEzXIl8,0,10
Frying (food),6DXtiywoWyQ,0,4
Frying (food),4dYGxoFrg_U,0,10
Frying (food),9bQxINhcasI,0,10
Frying (food),82f4N4PPYDg,0,10
Frying (food),621uG1-AkPg,0,4
Frying (food),1HGzcj92CEE,0,10
Frying (food),9_HGCP0zg-4,0,10
Frying (food),42-izEP4vjM,0,10
Frying (food),2nriu-82vFw,6,10
Frying (food),1NYJAJXYyNY,0,10
Frying (food),56DAM74mj4o,7,10
Frying (food),AB5T60I9HJw,3,10
Frying (food),0rrQS9Nt48s,0,10
Frying (food),-ZsmEFtaXQM,0,10
Frying (food),5J603SAj7QM,0,10
Frying (food),2UxOuJUUNYI,2,10
Frying (food),7pL3UHjTnYw,0,10
Frying (food),-TD9DSEgRj4,2,5
Frying (food),6u27Poa4sFg,0,10
Frying (food),97oxHi3qxs8,8,10
Frying (food),5hUK9ubSMZU,5,8
Frying (food),3oMfiHn8glc,3,5
Frying (food),4Io5AxwAZLg,0,10
Frying (food),6zBQwvfO958,7,10
Frying (food),9V_qFBGs5yY,0,10
Frying (food),1ERSh8l5-sM,0,2
Frying (food),-oV1cM-I3gY,0,10
Frying (food),5K3CYm2u2zA,0,10
Frying (food),8-ZLMffhptY,0,10
Frying (food),1pwPeNfpA6g,8,10
Frying (food),8EQHKEd5mm4,0,10
Frying (food),AGUsqrscCRc,0,3
Frying (food),4fz0-Kx2oNs,0,10
Frying (food),-1IQfWwrPbc,8,10
Frying (food),8-wMKTMviuw,0,4
Frying (food),4nHPpC6oGn4,0,10
Frying (food),2rk3CP0wyTE,0,10
Frying (food),0eTnDw0z8MQ,8,10
Frying (food),1pEaiUYTh6s,0,10
Frying (food),8Xdq4cSpwl4,0,10
Frying (food),51O5P0FfM4s,0,10
Frying (food),7ZTBswMDOW0,0,5
Frying (food),4rEIH_fRXaQ,0,5
Frying (food),8HbKrFYTWI4,4,10
Frying (food),A_0MlszhCDE,0,3
Frying (food),9woSSMs77wg,0,4
Frying (food),4gZQO_9-HPI,0,10
Frying (food),75BTSXoNmBc,0,2
Frying (food),AKYcJugndAU,6,10
Frying (food),AL0JokIbyNQ,6,10
Frying (food),9iGjureW7uE,0,10
Frying (food),2VjQiwyoO1s,5,7
Frying (food),1BScYBNc6MA,0,10
Frying (food),2UZmUuUPqr8,0,10
Frying (food),923C2xEL-bY,0,10
Frying (food),94P0VLAgTb4,0,10
Frying (food),A_Ed02Fc8uI,0,10
Frying (food),0bjUq9XMMmQ,0,10
Frying (food),2K9u6gFz8aU,8,10
Frying (food),2gSMufsNQKA,8,10
Frying (food),3AZw1zRDdcE,0,2
Frying (food),5DhRsc0Rcjs,0,10
Frying (food),A9Y7eG48-ho,3,5
Frying (food),-mNmhJs1pYM,0,10
Frying (food),9kMTqmnH0h8,0,2
Frying (food),24MAv47JAmM,0,2
Frying (food),18ga5cnUrmk,0,10
Frying (food),5ZQCdVfdGig,0,5
Frying (food),-x849pIf37k,3,5
Frying (food),2IvlhZhAQXg,6,8
Frying (food),4yx7AdsRAOs,8,10
Frying (food),5wejTnHEa9c,0,3
Frying (food),63aTkG1grKA,0,3
Frying (food),1U4D63urKlo,0,10
Frying (food),7BrW2OIEGE4,0,10
Frying (food),95Uf4OrIyJ4,0,5
Frying (food),9ui9IiwF6w8,0,10
Frying (food),9hLropYJdYo,0,10
Frying (food),2ICT6R4XpG8,0,10
Frying (food),3dajqfyLn5c,0,6
Frying (food),4cV4T8ACLh8,0,6
Frying (food),AI5Ws7ORZ4Y,0,10
Frying (food),3e85HcbgUu4,0,10
Frying (food),4Yo_DkHXXjI,0,10
Frying (food),-Owu1H-JG9w,0,10
Frying (food),0xciMnHCZL0,0,10
Frying (food),1l61QW96UFw,0,4
Frying (food),2DF8mtDke8k,0,10
Frying (food),5AU-uj5YWqI,0,10
Frying (food),4GNasJv6pKg,0,10
Frying (food),-Fch7ZrYmWA,0,4
Frying (food),9pJxCW3gGFE,0,10
Frying (food),APFTR5YK-X8,0,10
Frying (food),5XSZ28t3Er4,0,10
Frying (food),8sfcMZ8A3OQ,0,10
Frying (food),3vbNr_cSPCs,0,10
Frying (food),09pbvSZmkZE,6,10
Frying (food),6YuCa3NAINw,0,10
Frying (food),9vugWX2roX4,0,10
Frying (food),6kKs7UKCUBA,0,10
Frying (food),9xTGSB1Gu5k,0,10
Frying (food),1X3ab9ycVL0,0,10
Frying (food),A3gTZHDTCOY,7,10
Frying (food),0WxL3UhsteQ,0,10
Frying (food),37MHj4LvLRU,0,10
Frying (food),2EEC4MkIOiI,0,10
Frying (food),9puiKadufhc,5,10
Frying (food),8s70b3xf7LY,0,10
Frying (food),2u1uhPJjG0E,0,6
Frying (food),9GmZFnAJsjE,0,10
Frying (food),21Lcs4vTfL8,0,10
Frying (food),Acv5XdRQYUg,0,8
Truck,-BCOY2XYUas,0,10
Truck,-bpa6mTrhEE,0,10
Truck,-Mkz2Oc_56I,0,10
Truck,-MTVKXvFpbU,0,10
Truck,-1B3CzpiW1M,0,10
Truck,-8TniOLKP5w,0,10
Truck,-74wyz6FYhg,0,10
Truck,-E_wxtWDQZ4,0,10
Truck,-aYMUIRFbcM,0,10
Truck,-d7973HHglI,0,10
Truck,-2NBZUCcvm0,0,10
Truck,-Q1vDwPlBoU,0,10
Truck,-g3TklnBeGQ,0,10
Truck,-gFcdjx9eRI,0,10
Truck,-4_8Y4WOu7E,0,10
Truck,-SvcF5Z_yEw,0,10
Truck,-YR5gfNWOFo,0,10
Truck,-Z0qBdSV1PY,0,10
Truck,-coawlxgw6o,0,2
Truck,-5UvXobuBos,0,10
Truck,-EDKLrdJ0CM,0,10
Truck,-ICTHK8dxiM,0,10
Truck,-Kdd55ITPOg,0,6
Truck,-6xajA2OIg0,7,10
Truck,-Eji8SnlVrY,7,10
Truck,-8OITuFZha8,0,10
Truck,-Arp8czTjqo,0,10
Truck,-M7a-eMvZhQ,4,10
Truck,-X0vNLwH1C0,0,10
Truck,-SDCJ8DJoHY,0,10
Truck,-0JqTq_4jaE,0,10
Truck,-1Q21cZhHDE,0,10
Truck,-U81YEKgw04,0,10
Truck,-8-kuOPyPmA,0,8
Truck,-4InX9dodOk,0,10
Truck,-QYgW-Ex6SU,0,10
Truck,-Lp-7hQvXcA,0,3
Truck,-G7qHyhEZEY,4,6
Truck,-XeZTbdHjHI,6,10
Truck,-6XGcz56P9s,0,10
Truck,-aWgj3vUL7k,0,10
Truck,-EtIYMs01ZM,0,10
Truck,-FUt3V6--Og,0,10
Truck,-L85N9dFq48,8,10
Truck,--gKfbzT1VY,0,10
Truck,-8WLbhKHmzE,0,10
Truck,-I1YtbHRWFM,0,10
Truck,-NsqshmWlr0,0,10
Truck,-4LGMEr9FtY,0,10
Truck,-D4aoPlD81Y,0,10
Truck,-HWpZgDLGr8,0,10
Truck,-UVjilsIFg0,0,10
Truck,-QWNPmXqLF4,5,10
Truck,-BXMX3yEPto,0,10
Truck,-DXUMMSmd-A,0,10
Truck,-3PplV0ErOk,0,10
Truck,-agN-b6AHBY,0,10
Truck,-XLSWr8TIAQ,0,10
Truck,-0MrEZKJ5MQ,0,10
Truck,-EnGyk2Yv1o,0,10
Truck,-fkwU-Cxrl8,0,10
Truck,-fG650UdJ3U,8,10
Truck,-7Wz4H7uc4g,0,10
Truck,-AL1aTUPgiQ,0,10
Truck,-XuYrreB4yo,0,10
Truck,-3gSkrDKNSA,0,2
Truck,-LEiCj5yWnM,0,10
Truck,-3oUmjZ4b9o,0,10
Truck,-clJ2RMp3-0,0,10
Truck,-fU6g_dGmAU,0,10
Truck,-Mo58xHTBBM,0,10
Truck,-1s0DWApvT8,0,10
Truck,-57EP-Yyt4s,0,6
Truck,-AVzYvKHwPg,0,10
Truck,-7JyNNTdmiQ,0,10
Truck,-A6kW0_ycWw,0,10
Truck,-9miNA96XpI,0,10
Truck,-TihdrGxWFA,0,10
Truck,-8uyNBFbdFc,0,10
Truck,-IKMo9-20Zc,0,10
Truck,-BM_EAszxBg,7,10
Truck,-FWkB2IDMhc,0,10
Truck,-4XAxg0q2tU,0,10
Truck,-ak5JZyvZG0,0,10
Truck,-8SGyYoVIPU,0,10
Truck,-JnkWPwjlS4,0,10
Truck,-Tp3z6RO2aw,0,10
Truck,-_RcXZZzcUQ,0,10
Truck,-DFmWLDkxQg,0,10
Truck,-VztaAFOxJk,0,10
Truck,-4wFZN7XLF4,0,10
Truck,-NwsmZFsbUQ,0,10
Truck,-MOtgCsHoEc,0,10
Truck,-FMfpk6r3c4,0,10
Truck,-eG-t98SF38,0,10
Truck,-L_2n-o_74Y,0,10
Truck,-fDaqzmmgDU,0,10
Truck,-35_gJSKJkk,0,10
Truck,-gcMj5AQ2ys,0,10
Truck,-GYwMQJmQEo,0,10
Truck,-Q2IoqAyH4A,0,10
Truck,-AuBtRrC1pk,0,10
Truck,-QFn83KrEFM,0,10
Truck,-aHvje1_01M,0,10
Truck,--12UOziMF0,0,10
Truck,-0B_CYyG5Dg,0,10
Truck,-hKF_JXNseU,0,10
Truck,-P8t-8K7Nog,0,10
Truck,-574Zi5ta6g,0,10
Truck,-G69HG5BGNo,0,10
Truck,-8eJnDSl80k,0,10
Truck,-0Hf2I8AFI8,8,10
Truck,-cuoF4rgpvU,0,10
Truck,-M9LxnABB1c,0,10
Truck,-Jsu4dbuO4A,0,10
Truck,-cqIEy6nTOc,0,10
Truck,-7naGvL3yig,0,10
Truck,-QU_xNhKNfU,0,10
Truck,-UBagB1UxV8,0,10
Truck,-K1JViXX9B4,0,10
Truck,-26ansJluVo,0,10
Truck,-bVSfBL3FIs,0,10
Truck,-a9HMUYHpSo,6,10
Truck,-Ei2LE71Dfg,0,4
Truck,-HyiQrHcAzk,0,10
Truck,-Tdc3q7JRto,0,4
Truck,-XXyUQG-SRg,0,10
Truck,-Mn3laA2KZc,0,10
Truck,-39q4y0tt-g,0,4
Truck,-9qnN5kQGdM,0,10
Truck,-X8yxPW6YeE,0,5
Truck,-JJrKDsw16U,0,10
Truck,-8jVnlHDsso,0,10
Truck,-_IdSEcDj3I,0,10
Truck,-6TQKeeULa0,0,10
Truck,--ivFZu-hlc,0,10
Truck,-IGtwN_J4r8,0,10
Truck,-8IP6mErHSM,0,2
Shofar,NF3M5beSlyM,0,10
Shofar,fR1xYEILoPw,0,10
Shofar,CW4rsibJdlM,0,10
Shofar,BgmQCN0MQD4,0,10
Shofar,cgR_NaxOFko,8,10
Shofar,Q6DKKTDCi1U,0,10
Shofar,Xoz7A7C6-a8,0,10
Shofar,dAcYOigmG88,0,10
Shofar,j5qt-8q-LOw,0,10
Shofar,SV-TQEyCOK8,0,10
Shofar,rKGizeiNwi0,0,10
Shofar,JcR5RqymM_8,0,10
Shofar,lrUgYw22VOU,3,10
Shofar,QdHGmqMLi5Q,0,10
Shofar,XKQH1j7iVtA,0,10
Shofar,Cf0XM1z11rw,4,8
Shofar,zaSl51J20-o,0,10
Shofar,PORZmak0JQY,0,10
Shofar,7qbbqP9mTIE,0,2
Shofar,KubosyRbGWo,4,10
Shofar,Qfw8LylVSfc,0,10
Shofar,BgnSvbrhrKE,0,6
Shofar,-NZJ_e-JSdU,0,4
Shofar,iQLenBcK45s,6,10
Shofar,HucIQq6Aky0,6,8
Shofar,j937stPy0sM,0,2
Shofar,YaqwKoHzVq8,4,6
Shofar,B-3JyKgt7pw,0,10
Shofar,v_-tKhdgF4s,0,2
Shofar,QLi36r_bk_Y,0,10
Shofar,0HlcDqvawyM,0,10
Shofar,NmeAGwdsj6I,0,10
Shofar,_tGdoqj0Qh8,0,10
Shofar,lVytIMrX0UA,0,10
Shofar,PRriMdEO23I,0,10
Shofar,SZxC8Y1d27w,0,10
Shofar,j3vGopca9XU,8,10
Shofar,gKWFm80IP0Q,0,10
Shofar,-9LmMF6IHmY,0,3
Shofar,eWrGKYS0TUY,0,3
Shofar,jWapp2yk1B8,0,10
Shofar,qbtinSIsPfU,0,10
Shofar,Ky_bMgJt9cU,0,10
Shofar,TEy5H1Pe7ck,0,10
Shofar,RxLNDhT6uhU,0,10
Shofar,FW5gyqVpedw,0,10
Shofar,zdNnq7fe-oY,6,10
Shofar,E8xP0lo8cx8,0,10
Shofar,mCx4aM2afDI,0,10
Shofar,LXroS71nkNk,0,10
Shofar,Rdvy_TVhvho,0,10
Shofar,2PfBt_cK07o,0,10
Shofar,oOJ_jc61nD4,0,10
Shofar,bVhz9R6Mgrc,0,4
Shofar,x6f0yu_JzsE,0,10
Shofar,3NHJUkdHwtA,0,10
Shofar,6dT50gS1luc,0,10
Shofar,NLuzDn-xrgQ,0,10
Shofar,sfyd3WX2OjE,0,10
Shofar,I6m2D0_K9tE,0,10
Shofar,csntczRbWvw,4,10
Shofar,pZHiz-meYow,6,10
Shofar,yuFxx4JRdNg,6,10
Shofar,yRnEzQHqsOw,6,10
Shofar,weKt0KjakLI,0,10
Shofar,WE5ZhKSq90Q,0,10
Shofar,6iefuGEvlHI,0,10
Shofar,etUOhOzhZ-c,0,10
Shofar,eIARd5TSWBQ,8,10
Shofar,TVUQoCs9fQk,8,10
Shofar,rjsuq0kQqGQ,0,10
Shofar,BoU_tWjVDn8,7,10
Shofar,f23LMB_tVEo,0,8
Shofar,1mJRKAD0O-M,0,5
Shofar,wibPUdEs6K8,3,10
Shofar,uqsmyaFwY9k,0,10
Shofar,czkGMBuN0HY,0,10
Shofar,eYYMdLk4IcY,7,10
Shofar,3bYYlSPyPnU,0,10
Shofar,GZIr3RUF9MA,4,10
Shofar,AFqWyhb5Guo,0,10
Shofar,eUPu03vkeXY,0,10
Shofar,Ld2gLtzGRL0,0,10
Shofar,h7yqAYAY8uw,0,10
Shofar,fslKQERbUO0,0,10
Shofar,S_n8p_XGq0E,0,10
Shofar,Eqn4IlzpfHs,0,10
Shofar,ddU9u9pBszc,0,5
Shofar,S1RCREycn4s,2,10
Shofar,JLUTx6TrNGQ,2,7
Shofar,PIH02iPJsG8,0,10
Shofar,5VxyvkdEpL4,0,10
Shofar,rA7o3bNVh_Y,0,10
Shofar,AJXpyRSl0N8,0,10
Shofar,wzQbibs2Ea0,0,10
Shofar,pOL_cNsoR9I,0,10
Shofar,lAA0QneMahs,1,10
Shofar,RF3nBIOPpyc,0,10
Shofar,NXQGt6CC1tc,0,10
Shofar,BLnaG5Fho44,0,10
Shofar,DLaS3WZdRNw,0,10
Shofar,vzUOlGTZpy8,0,10
Motorcycle,0RGDINDHaQ8,0,10
Motorcycle,-P7iW3WzNfc,0,10
Motorcycle,-KdcpwL9psc,5,10
Motorcycle,0FoM1PBP5wE,0,10
Motorcycle,0C6uNNxfcw8,0,10
Motorcycle,1I9XicZH-pQ,0,10
Motorcycle,-ztsjdrEqVQ,6,10
Motorcycle,05Z4emmS7IE,0,10
Motorcycle,0SK5s3_T3lU,0,10
Motorcycle,0ItlRaeE8fE,4,10
Motorcycle,0p68pGdkUnE,6,10
Motorcycle,-DfS3pZTBcQ,0,10
Motorcycle,1BwO2S8XiOk,0,10
Motorcycle,-sdNwlxs4qA,0,10
Motorcycle,0dpHl5euqHU,0,10
Motorcycle,-UcCryhiyxc,0,5
Motorcycle,0CrFJ3YqIbk,0,3
Motorcycle,-jXKNLiTd4k,7,10
Motorcycle,-B3Y_9682M8,5,10
Motorcycle,0X9wj5DvYnA,4,10
Motorcycle,-pdljKJHPgg,0,10
Motorcycle,-aMB5YLAxZo,0,10
Motorcycle,0XKaQKywFDA,0,10
Motorcycle,0NQhj_mvLss,0,10
Motorcycle,-H_3oEkKe0M,2,10
Motorcycle,05c_JwurbrU,0,10
Motorcycle,-rt4hmZE2NA,0,10
Motorcycle,-wblF8Yd3pQ,0,10
Motorcycle,09NvcvNBR-w,0,10
Motorcycle,13XPDhrHoo0,0,10
Motorcycle,1C0bH19uXh0,0,10
Motorcycle,1-v2SFonosc,0,10
Motorcycle,0jpK9KoFleI,0,10
Motorcycle,06WgbDqqXPM,0,10
Motorcycle,013ek35qYGg,0,10
Motorcycle,03_6oCyepKU,0,10
Motorcycle,04VG5xPYxFw,0,10
Motorcycle,0l6r9b3V-So,2,10
Motorcycle,0813ZAMKBio,0,10
Motorcycle,0g1WiFlyC9Q,4,10
Motorcycle,0rSETXszQM0,0,4
Motorcycle,-WOcO4B-Jis,0,10
Motorcycle,1INnQRgjdFE,0,10
Motorcycle,-YD4QvOyC9k,1,10
Motorcycle,-kUFdYpIHPU,0,7
Motorcycle,0IQxynJmVcg,0,10
Motorcycle,-nJpLdP1soU,0,10
Motorcycle,0dNXQt5BtEw,0,10
Motorcycle,-WwAxd-BBrs,0,10
Motorcycle,-S-5z2vYtxw,0,10
Motorcycle,0VonGBmATx8,0,10
Motorcycle,-jnOQkG1gMs,0,10
Motorcycle,1AWhzgxoytU,0,10
Motorcycle,1EUE2fs-hZA,0,10
Motorcycle,0j6rg-m7C5g,0,10
Motorcycle,-KmDAgYb0Uo,0,10
Motorcycle,0XpRRYZZs5o,0,10
Motorcycle,-eO7J5kuaUg,0,10
Motorcycle,0jiVxRwk-60,4,10
Motorcycle,0Dt-pH0pW-Y,2,10
Motorcycle,-yJF5hr0j2E,6,10
Motorcycle,0V0MxUBtx9g,0,10
Motorcycle,03y3RgMybY8,0,10
Motorcycle,1RQDHn5YiK8,0,10
Motorcycle,15UO-340RDg,0,10
Motorcycle,14wPUIldY6M,0,10
Motorcycle,-o7Wy0ePIv4,0,10
Motorcycle,-ZV0E0GucqQ,0,10
Motorcycle,1-4xqkRfFFc,0,10
Motorcycle,0F0lo2ICjVg,0,10
Motorcycle,-4D3Gkyisyc,0,10
Motorcycle,-fyVv5G-_Z0,0,10
Motorcycle,-UmdTmFZMno,0,10
Motorcycle,18-XenSGxAU,0,10
Motorcycle,-yks9hncucc,0,10
Motorcycle,14cnVvpzOxQ,0,10
Motorcycle,-zKu4zUxnbk,0,10
Motorcycle,-Iry0eQq4DQ,0,10
Motorcycle,17N8TLC_-9E,0,4
Motorcycle,-BtHxM5Uvig,0,10
Motorcycle,0SoVB6iEHTU,0,10
Motorcycle,01eOqSIF9PE,0,10
Motorcycle,0gkgoNTBLdE,0,10
Motorcycle,-NDKWUJ16B4,0,10
Motorcycle,0-ELXD9GQXA,0,10
Motorcycle,-rCGeA7H8ig,0,10
Motorcycle,-wfzJ1-A5Lc,0,10
Motorcycle,1E45OfstoFo,0,10
Motorcycle,-3-t7Sm6un0,0,10
Motorcycle,09hujnIv05Q,0,10
Motorcycle,0VjkHdAS4mI,0,10
Motorcycle,0ebMCZhF0oQ,4,10
Motorcycle,-yCQG9pXf_U,0,5
Motorcycle,1PV6TCRQTok,0,10
Motorcycle,0A5lcp2WFzI,0,10
Motorcycle,-HmuMoykRqA,0,10
Motorcycle,03t97hiWnLc,0,10
Motorcycle,0jOAvZuo1SE,0,10
Motorcycle,0GO42Oh_vmA,0,10
Acoustic guitar,-6WEyprpIdQ,0,5
Acoustic guitar,-8E4IvhlJ3I,0,3
Acoustic guitar,-8lqS7ieWmc,0,10
Acoustic guitar,-3TA9Fns4rA,0,10
Acoustic guitar,-6tJgFlNo-c,0,10
Acoustic guitar,-BEsuk8TTPs,0,10
Acoustic guitar,-11GfJ6UFV8,0,10
Acoustic guitar,-D7MLPP0GQQ,0,10
Acoustic guitar,-ENQiyOIcrc,0,10
Acoustic guitar,-CHSusoQX3g,0,10
Acoustic guitar,-AczMkg9mCg,0,10
Acoustic guitar,-FkIhQI7TbA,0,10
Acoustic guitar,-5j92zqG-Mw,0,10
Acoustic guitar,-0h43imMMzg,0,10
Acoustic guitar,--GvhCexa_E,0,10
Acoustic guitar,-3MPnB4orhk,0,10
Acoustic guitar,-4WYfLAz3zE,0,10
Acoustic guitar,-FU3-n6XvbI,0,10
Acoustic guitar,-A9iGSBs438,0,10
Acoustic guitar,-64KicbcQt4,0,10
Acoustic guitar,--d2Z5qR4qQ,0,10
Acoustic guitar,-EXJqzF-Bf0,0,10
Acoustic guitar,-CLJmM1PKY4,0,10
Acoustic guitar,-660yf6Dwb0,0,10
Acoustic guitar,-C96gWRdNVM,0,10
Acoustic guitar,-9GRE84DX2M,0,10
Acoustic guitar,-FB3AuvAXQg,0,10
Acoustic guitar,-BYCPHzC_z4,0,10
Acoustic guitar,-ECajBUMQQ0,0,10
Acoustic guitar,-FwRTkNgVic,0,10
Acoustic guitar,-46ku5CZAS8,0,10
Acoustic guitar,-37uZp3L3vw,0,10
Acoustic guitar,-AqrbMM5pI8,0,10
Acoustic guitar,-Fduahpgt8I,0,10
Acoustic guitar,-6YsD3SetJc,0,10
Acoustic guitar,-D0zH6poZbY,0,10
Acoustic guitar,-F5wSJwBZjU,3,10
Acoustic guitar,-2TjevpJuAs,0,10
Acoustic guitar,-E7Q8Z2w5pA,0,10
Acoustic guitar,-5Ha9jY_hT4,0,10
Acoustic guitar,-5zWq2etKA8,0,10
Acoustic guitar,-03879e6MhU,0,10
Acoustic guitar,--JxAySnD3Y,0,10
Acoustic guitar,-FIGpCo9VoM,0,10
Acoustic guitar,-6hckVgS_vM,0,10
Acoustic guitar,--FJhcfXeow,0,10
Acoustic guitar,-88uaKN9R3k,0,10
Acoustic guitar,--R7bBR7hE4,0,10
Acoustic guitar,-2q6kuuOdB0,0,10
Acoustic guitar,-GaIulg3Q8M,0,10
Acoustic guitar,-COeFt-jaMU,0,10
Acoustic guitar,-7bvjkedz-Q,0,10
Acoustic guitar,-DOcQ2NVnHE,0,10
Acoustic guitar,-ClhZuMx8EQ,0,10
Acoustic guitar,-CoEDbrRDTM,0,10
Acoustic guitar,-9V3xlyCkLs,0,10
Acoustic guitar,--vNfjUwxnc,0,10
Acoustic guitar,-C-nDsEzd74,0,10
Acoustic guitar,-8-Hy0FO_go,0,10
Acoustic guitar,-0P3vxYiblU,0,10
Acoustic guitar,-5xBW8BNKnE,0,10
Acoustic guitar,-7rhcT3NNtY,0,10
Acoustic guitar,-2ojh56BlSQ,0,10
Acoustic guitar,-41ertr_i3M,0,10
Acoustic guitar,-EYEYe-31wQ,0,10
Acoustic guitar,-9Y076KDt2w,0,10
Acoustic guitar,-09uCtwZOF0,0,10
Acoustic guitar,-51SjconobU,0,10
Acoustic guitar,-GOdzI5nPfA,0,10
Acoustic guitar,-AFx6goDrOw,0,10
Acoustic guitar,-C41GoDauRQ,0,10
Acoustic guitar,-G3E3Sv4j9g,0,10
Acoustic guitar,-GS-cR8XUMI,0,10
Acoustic guitar,-EmLfw-UCto,0,10
Acoustic guitar,-53uqygEU84,0,10
Acoustic guitar,-2HeDmvtT5M,0,10
