sample_id,onset,offset,label,new_category,category_name,index
26333,0.0,10.0,352,78,performing traditional Chinese opera,22931
3039,0.0,10.0,352,78,performing traditional Chinese opera,2618
9714,0.0,10.0,352,78,performing traditional Chinese opera,8454
2354,0.0,10.0,352,78,performing traditional Chinese opera,2002
23538,0.0,10.0,352,78,performing traditional Chinese opera,20491
20367,0.05,10.0,352,78,performing traditional Chinese opera,17723
21682,0.0,10.0,352,78,performing traditional Chinese opera,18844
16621,0.0,10.0,352,78,performing traditional Chinese opera,14455
3539,0.0,10.0,352,78,performing traditional Chinese opera,3052
15674,0.0,9.89,352,78,performing traditional Chinese opera,13644
15859,0.0,10.0,352,78,performing traditional Chinese opera,13809
11392,0.0,10.0,352,78,performing traditional Chinese opera,9921
601,0.0,10.0,352,78,performing traditional Chinese opera,500
14056,0.0,10.0,352,78,performing traditional Chinese opera,12249
17625,0.0,10.0,352,78,performing traditional Chinese opera,15308
12430,0.0,10.0,352,78,performing traditional Chinese opera,10840
8088,0.0,10.0,352,78,performing traditional Chinese opera,7029
27864,0.0,10.0,352,78,performing traditional Chinese opera,24262
22840,0.0,10.0,352,78,performing traditional Chinese opera,19873
27626,0.24,10.0,352,78,performing traditional Chinese opera,24053
23457,0.0,10.0,352,78,performing traditional Chinese opera,20419
11394,0.0,9.72,352,78,performing traditional Chinese opera,9923
26332,0.0,10.0,352,78,performing traditional Chinese opera,22930
25892,0.0,10.0,352,78,performing traditional Chinese opera,22547
9435,0.0,10.0,352,78,performing traditional Chinese opera,8192
22233,0.0,10.0,352,78,performing traditional Chinese opera,19331
23834,0.0,10.0,352,78,performing traditional Chinese opera,20751
2656,0.0,9.83,352,78,performing traditional Chinese opera,2274
22154,0.0,10.0,352,78,performing traditional Chinese opera,19260
25882,0.0,10.0,352,78,performing traditional Chinese opera,22537
11760,0.0,10.0,352,78,performing traditional Chinese opera,10238
1407,0.0,10.0,352,78,performing traditional Chinese opera,1197
13954,0.0,10.0,352,78,performing traditional Chinese opera,12157
21691,0.0,10.0,352,78,performing traditional Chinese opera,18853
8012,0.0,10.0,352,78,performing traditional Chinese opera,6967
12562,0.0,10.0,352,78,performing traditional Chinese opera,10949
9437,0.0,10.0,352,78,performing traditional Chinese opera,8194
17623,0.0,10.0,352,78,performing traditional Chinese opera,15306
19318,0.0,10.0,352,78,performing traditional Chinese opera,16807
23277,0.0,10.0,352,78,performing traditional Chinese opera,20260
15764,0.0,10.0,352,78,performing traditional Chinese opera,13724
13914,0.0,10.0,352,78,performing traditional Chinese opera,12119
6547,0.0,10.0,352,78,performing traditional Chinese opera,5689
3694,0.0,10.0,352,78,performing traditional Chinese opera,3185
16816,0.0,10.0,352,78,performing traditional Chinese opera,14632
3471,0.0,10.0,352,78,performing traditional Chinese opera,3001
21690,0.0,10.0,352,78,performing traditional Chinese opera,18852
15411,0.01,10.0,352,78,performing traditional Chinese opera,13428
10064,0.0,9.81,352,78,performing traditional Chinese opera,8771
21969,0.0,10.0,352,78,performing traditional Chinese opera,19091
5770,0.0,10.0,352,78,performing traditional Chinese opera,4991
1406,0.43,10.0,352,78,performing traditional Chinese opera,1196
2813,0.0,10.0,352,78,performing traditional Chinese opera,2420
4984,0.0,10.0,352,78,performing traditional Chinese opera,4313
12211,0.0,4.84,352,78,performing traditional Chinese opera,10631
20837,0.01,10.0,352,78,performing traditional Chinese opera,18116
3892,0.0,10.0,352,78,performing traditional Chinese opera,3356
12927,0.0,10.0,353,79,watching a concert,11265
944,0.0,10.0,353,79,watching a concert,794
896,0.0,10.0,353,79,watching a concert,749
12255,0.0,10.0,353,79,watching a concert,10675
3240,0.0,10.0,353,79,watching a concert,2794
12747,0.0,10.0,353,79,watching a concert,11106
21245,0.0,10.0,353,79,watching a concert,18458
13586,0.0,10.0,353,79,watching a concert,11833
19878,0.0,10.0,353,79,watching a concert,17300
5401,0.0,10.0,353,79,watching a concert,4664
26634,0.0,10.0,353,79,watching a concert,23195
13338,0.0,10.0,353,79,watching a concert,11616
943,0.01,10.0,353,79,watching a concert,793
23266,0.0,10.0,353,79,watching a concert,20249
15094,0.0,10.0,353,79,watching a concert,13139
16329,0.0,10.0,353,79,watching a concert,14192
499,0.0,10.0,353,79,watching a concert,411
6975,0.0,10.0,353,79,watching a concert,6052
1518,0.0,10.0,353,79,watching a concert,1287
16827,0.0,10.0,353,79,watching a concert,14642
15679,0.0,10.0,353,79,watching a concert,13649
892,0.0,10.0,353,79,watching a concert,746
25758,0.0,10.0,353,79,watching a concert,22432
20567,0.0,10.0,353,79,watching a concert,17881
26,0.0,10.0,353,79,watching a concert,24
15335,0.0,10.0,353,79,watching a concert,13358
20750,0.0,10.0,353,79,watching a concert,18039
3012,0.0,10.0,353,79,watching a concert,2595
6667,0.0,10.0,353,79,watching a concert,5794
19876,0.0,10.0,353,79,watching a concert,17298
17684,0.0,10.0,353,79,watching a concert,15363
958,0.01,10.0,353,79,watching a concert,806
13392,0.0,10.0,353,79,watching a concert,11665
12257,0.0,10.0,353,79,watching a concert,10677
947,0.0,10.0,353,79,watching a concert,797
533,0.0,10.0,353,79,watching a concert,443
10894,0.0,10.0,353,79,watching a concert,9495
25100,0.0,10.0,353,79,watching a concert,21868
6406,0.0,10.0,353,79,watching a concert,5560
1063,0.0,10.0,353,79,watching a concert,886
9680,0.0,10.0,353,79,watching a concert,8423
26071,0.0,10.0,353,79,watching a concert,22712
6997,0.0,10.0,353,79,watching a concert,6073
6973,0.0,10.0,353,79,watching a concert,6050
15057,0.0,10.0,353,79,watching a concert,13105
12026,0.0,10.0,353,79,watching a concert,10468
10391,0.0,10.0,353,79,watching a concert,9061
12745,0.0,10.0,353,79,watching a concert,11104
23887,1.89,7.17,353,79,watching a concert,20800
8627,0.0,10.0,353,79,watching a concert,7495
11493,0.0,10.0,353,79,watching a concert,10012
21064,0.0,10.0,353,79,watching a concert,18308
21653,0.0,10.0,353,79,watching a concert,18825
13196,0.0,10.0,353,79,watching a concert,11499
13989,0.0,10.0,353,79,watching a concert,12188
14245,0.02,10.0,353,79,watching a concert,12414
25002,0.1,2.56,353,79,watching a concert,21782
8465,0.0,10.0,353,79,watching a concert,7352
20753,0.0,10.0,353,79,watching a concert,18042
3653,0.0,10.0,353,79,watching a concert,3150
15509,0.0,10.0,353,79,watching a concert,13512
10133,0.0,10.0,353,79,watching a concert,8835
11159,0.0,10.0,353,79,watching a concert,9725
26070,0.0,10.0,353,79,watching a concert,22711
21287,0.0,10.0,353,79,watching a concert,18499
13971,0.0,10.0,353,79,watching a concert,12173
11418,0.0,10.0,353,79,watching a concert,9946
4250,0.0,10.0,353,79,watching a concert,3666
6601,0.0,10.0,353,79,watching a concert,5732
24999,0.0,10.0,353,79,watching a concert,21779
8830,0.0,10.0,353,79,watching a concert,7672
5206,0.0,10.0,353,79,watching a concert,4496
9060,0.0,10.0,353,79,watching a concert,7867
14077,0.0,10.0,353,79,watching a concert,12267
22096,0.0,3.0,353,79,watching a concert,19205
24476,0.0,10.0,353,79,watching a concert,21318
23962,0.28,10.0,353,79,watching a concert,20867
4670,0.0,10.0,353,79,watching a concert,4035
6030,0.0,10.0,353,79,watching a concert,5223
9982,0.0,10.0,353,79,watching a concert,8700
9927,0.0,10.0,353,79,watching a concert,8652
11920,0.0,10.0,353,79,watching a concert,10371
15811,0.0,10.0,353,79,watching a concert,13763
4025,0.0,10.0,353,79,watching a concert,3456
16561,0.0,10.0,353,79,watching a concert,14400
13972,0.0,10.0,353,79,watching a concert,12174
26104,0.0,10.0,353,79,watching a concert,22738
7019,0.0,3.0,353,79,watching a concert,6095
22474,0.0,10.0,353,79,watching a concert,19535
16156,0.0,10.0,353,79,watching a concert,14052
14650,0.0,10.0,353,79,watching a concert,12761
20564,0.0,10.0,353,79,watching a concert,17878
22315,0.0,10.0,353,79,watching a concert,19401
20752,0.0,10.0,353,79,watching a concert,18041
26252,1.25,10.0,353,79,watching a concert,22857
14344,0.0,10.0,353,79,watching a concert,12503
16152,0.0,10.0,353,79,watching a concert,14048
21760,0.0,10.0,353,79,watching a concert,18912
22467,0.0,10.0,353,79,watching a concert,19529
1062,0.0,10.0,353,79,watching a concert,885
8399,0.0,10.0,353,79,watching a concert,7293
13992,0.0,10.0,353,79,watching a concert,12191
16330,0.0,10.0,353,79,watching a concert,14193
3011,0.0,10.0,353,79,watching a concert,2594
6919,0.0,10.0,353,79,watching a concert,6005
15134,0.0,10.0,353,79,watching a concert,13177
14945,0.0,8.61,353,79,watching a concert,13014
14246,0.0,10.0,353,79,watching a concert,12415
20697,0.0,10.0,353,79,watching a concert,17991
9058,0.0,10.0,353,79,watching a concert,7865
14342,0.0,10.0,353,79,watching a concert,12501
21654,0.0,10.0,353,79,watching a concert,18826
1192,0.0,10.0,353,79,watching a concert,1006
17134,0.0,10.0,353,79,watching a concert,14885
11919,0.0,10.0,353,79,watching a concert,10370
14971,0.0,10.0,353,79,watching a concert,13032
8831,0.0,10.0,353,79,watching a concert,7673
22035,0.0,10.0,353,79,watching a concert,19151
8832,0.0,10.0,353,79,watching a concert,7674
16559,0.0,10.0,353,79,watching a concert,14398
26379,0.0,3.0,353,79,watching a concert,22975
7509,0.0,10.0,353,79,watching a concert,6541
21063,0.0,10.0,353,79,watching a concert,18307
5701,0.0,10.0,353,79,watching a concert,4926
8467,0.0,10.0,353,79,watching a concert,7354
13557,0.0,10.0,353,79,watching a concert,11805
26072,0.0,10.0,353,79,watching a concert,22713
5925,6.04,10.0,353,79,watching a concert,5131
25152,0.0,10.0,353,79,watching a concert,21915
22033,0.02,10.0,353,79,watching a concert,19149
7508,0.0,10.0,353,79,watching a concert,6540
11096,0.0,10.0,353,79,watching a concert,9668
12025,0.0,10.0,353,79,watching a concert,10467
13588,0.0,10.0,353,79,watching a concert,11835
17132,0.0,10.0,353,79,watching a concert,14883
16154,0.0,10.0,353,79,watching a concert,14050
20233,0.0,10.0,353,79,watching a concert,17613
16328,0.0,10.0,353,79,watching a concert,14191
22170,0.0,10.0,353,79,watching a concert,19276
15799,0.0,10.0,353,79,watching a concert,13751
7970,0.0,10.0,353,79,watching a concert,6934
18940,0.0,6.55,353,79,watching a concert,16471
12880,0.0,10.0,353,79,watching a concert,11226
23268,0.0,10.0,353,79,watching a concert,20251
12746,0.0,10.0,353,79,watching a concert,11105
8165,0.0,10.0,353,79,watching a concert,7099
23440,0.01,10.0,353,79,watching a concert,20404
15876,0.0,10.0,353,79,watching a concert,13825
18939,0.0,10.0,353,79,watching a concert,16470
21600,0.0,10.0,353,79,watching a concert,18778
16021,0.0,10.0,353,79,watching a concert,13938
20565,0.0,10.0,353,79,watching a concert,17879
16143,0.0,10.0,353,79,watching a concert,14046
15510,0.0,10.0,353,79,watching a concert,13513
20809,0.0,10.0,353,79,watching a concert,18091
19546,0.0,10.0,353,79,watching a concert,17016
6920,0.0,10.0,353,79,watching a concert,6006
10816,0.0,10.0,353,79,watching a concert,9432
16560,0.0,10.0,353,79,watching a concert,14399
22171,0.0,10.0,353,79,watching a concert,19277
18972,0.0,10.0,353,79,watching a concert,16502
16141,0.0,10.0,353,79,watching a concert,14044
9059,0.0,10.0,353,79,watching a concert,7866
23269,0.0,10.0,353,79,watching a concert,20252
13391,0.0,10.0,353,79,watching a concert,11664
25036,0.0,10.0,353,79,watching a concert,21814
16828,0.0,10.0,353,79,watching a concert,14643
9981,0.0,10.0,353,79,watching a concert,8699
16144,0.0,10.0,353,79,watching a concert,14047
8359,0.0,10.0,353,79,watching a concert,7260
11496,0.0,10.0,353,79,watching a concert,10015
14091,0.0,10.0,353,79,watching a concert,12280
13339,0.0,10.0,353,79,watching a concert,11617
6974,0.0,10.0,353,79,watching a concert,6051
7154,0.0,10.0,353,79,watching a concert,6215
19879,0.0,10.0,353,79,watching a concert,17301
12926,3.53,10.0,353,79,watching a concert,11264
27378,0.0,10.0,353,79,watching a concert,23843
19458,0.0,10.0,353,79,watching a concert,16935
8037,0.0,10.0,353,79,watching a concert,6983
27067,0.0,10.0,353,79,watching a concert,23574
15135,0.0,10.0,353,79,watching a concert,13178
23930,0.01,10.0,353,79,watching a concert,20840
22752,0.0,10.0,353,79,watching a concert,19800
6405,0.0,10.0,353,79,watching a concert,5559
21188,0.01,10.0,353,79,watching a concert,18408
18317,0.0,10.0,353,79,watching a concert,15920
8246,0.0,10.0,353,79,watching a concert,7163
20751,0.0,10.0,353,79,watching a concert,18040
1517,0.0,10.0,353,79,watching a concert,1286
25697,0.0,10.0,353,79,watching a concert,22376
3239,0.0,10.0,353,79,watching a concert,2793
15096,0.0,10.0,353,79,watching a concert,13141
4684,0.0,10.0,353,79,watching a concert,4048
13560,0.0,10.0,353,79,watching a concert,11808
11099,0.0,10.0,353,79,watching a concert,9671
21761,0.0,10.0,353,79,watching a concert,18913
9721,0.0,10.0,353,79,watching a concert,8461
872,0.0,10.0,353,79,watching a concert,727
1061,0.0,10.0,353,79,watching a concert,884
949,0.0,10.0,353,79,watching a concert,799
10257,0.0,10.0,353,79,watching a concert,8945
8466,0.0,10.0,353,79,watching a concert,7353
22314,0.0,10.0,353,79,watching a concert,19400
19783,0.01,10.0,353,79,watching a concert,17214
12748,0.0,10.0,353,79,watching a concert,11107
5605,0.0,3.0,353,79,watching a concert,4839
1689,0.0,10.0,353,79,watching a concert,1414
13558,0.0,10.0,353,79,watching a concert,11806
21190,0.0,10.0,353,79,watching a concert,18410
18316,2.87,10.0,353,79,watching a concert,15919
21602,0.0,10.0,353,79,watching a concert,18780
10815,0.0,10.0,353,79,watching a concert,9431
1497,0.0,10.0,353,79,watching a concert,1266
24411,0.0,10.0,353,79,watching a concert,21260
23785,0.01,10.0,353,79,watching a concert,20703
12238,0.0,10.0,353,79,watching a concert,10658
15095,0.0,10.0,353,79,watching a concert,13140
18973,0.0,10.0,353,79,watching a concert,16503
13993,0.0,10.0,353,79,watching a concert,12192
25101,0.0,10.0,353,79,watching a concert,21869
498,0.01,10.0,353,79,watching a concert,410
14078,0.0,10.0,353,79,watching a concert,12268
25068,0.0,10.0,353,79,watching a concert,21838
6027,0.0,10.0,353,79,watching a concert,5220
13137,0.0,10.0,353,79,watching a concert,11444
23807,0.02,10.0,353,79,watching a concert,20725
12368,0.0,10.0,353,79,watching a concert,10780
23629,0.0,10.0,353,79,watching a concert,20573
10258,0.0,10.0,353,79,watching a concert,8946
5959,0.0,10.0,353,79,watching a concert,5163
15508,0.0,10.0,353,79,watching a concert,13511
12370,0.0,10.0,353,79,watching a concert,10782
3013,0.0,10.0,353,79,watching a concert,2596
1557,0.0,10.0,353,79,watching a concert,1310
961,0.0,10.0,353,79,watching a concert,809
14343,0.0,10.0,353,79,watching a concert,12502
16332,0.0,10.0,353,79,watching a concert,14195
12005,0.0,10.0,353,79,watching a concert,10450
25035,0.02,10.0,353,79,watching a concert,21813
948,0.0,10.0,353,79,watching a concert,798
21999,0.0,10.0,353,79,watching a concert,19118
13283,0.0,10.0,353,79,watching a concert,11567
14147,0.0,10.0,353,79,watching a concert,12328
20231,0.0,10.0,353,79,watching a concert,17611
15138,0.0,10.0,353,79,watching a concert,13181
9726,0.0,10.0,353,79,watching a concert,8466
20749,0.03,10.0,353,79,watching a concert,18038
27066,0.0,10.0,353,79,watching a concert,23573
8398,0.0,10.0,353,79,watching a concert,7292
3014,0.0,10.0,353,79,watching a concert,2597
8358,0.0,10.0,353,79,watching a concert,7259
8164,0.0,10.0,353,79,watching a concert,7098
26290,0.0,9.97,353,79,watching a concert,22890
534,0.0,10.0,353,79,watching a concert,444
16331,0.0,10.0,353,79,watching a concert,14194
25759,0.0,10.0,353,79,watching a concert,22433
3238,0.0,10.0,353,79,watching a concert,2792
15738,0.0,10.0,353,79,watching a concert,13700
880,0.0,10.0,353,79,watching a concert,735
9679,0.0,10.0,353,79,watching a concert,8422
1496,0.0,10.0,353,79,watching a concert,1265
20232,0.0,10.0,353,79,watching a concert,17612
25215,0.01,10.0,353,79,watching a concert,21963
22469,0.0,10.0,353,79,watching a concert,19531
12371,0.0,10.0,353,79,watching a concert,10783
21601,0.0,10.0,353,79,watching a concert,18779
14972,0.0,10.0,353,79,watching a concert,13033
24410,0.0,10.0,353,79,watching a concert,21259
27351,0.03,10.0,353,79,watching a concert,23816
16979,0.0,10.0,353,79,watching a concert,14756
13473,0.0,10.0,353,79,watching a concert,11731
12254,0.0,10.0,353,79,watching a concert,10674
12367,3.82,10.0,353,79,watching a concert,10779
15511,0.0,10.0,353,79,watching a concert,13514
25150,0.44,10.0,353,79,watching a concert,21913
13990,0.0,10.0,353,79,watching a concert,12189
27136,0.0,10.0,353,79,watching a concert,23629
25151,0.0,10.0,353,79,watching a concert,21914
15756,0.0,10.0,353,79,watching a concert,13717
18250,0.0,10.0,353,79,watching a concert,15866
14345,0.0,10.0,353,79,watching a concert,12504
12006,0.0,10.0,353,79,watching a concert,10451
9725,0.0,10.0,353,79,watching a concert,8465
1516,0.0,10.0,353,79,watching a concert,1285
12372,0.01,10.0,353,79,watching a concert,10784
21189,0.0,10.0,353,79,watching a concert,18409
11228,0.0,10.0,353,79,watching a concert,9773
15875,0.0,10.0,353,79,watching a concert,13824
14092,0.0,10.0,353,79,watching a concert,12281
6038,0.0,10.0,353,79,watching a concert,5231
1919,0.01,10.0,353,79,watching a concert,1625
20652,0.0,9.98,353,79,watching a concert,17955
24,0.0,10.0,353,79,watching a concert,22
24998,0.59,10.0,353,79,watching a concert,21778
19152,1.75,10.0,353,79,watching a concert,16658
1638,0.01,10.0,353,79,watching a concert,1371
21997,0.0,10.0,353,79,watching a concert,19116
4249,0.0,10.0,353,79,watching a concert,3665
12237,0.0,10.0,353,79,watching a concert,10657
1059,0.03,10.0,353,79,watching a concert,882
22172,0.0,10.0,353,79,watching a concert,19278
14247,0.0,10.0,353,79,watching a concert,12416
22169,0.0,10.0,353,79,watching a concert,19275
23628,0.0,10.0,353,79,watching a concert,20572
26253,0.0,10.0,353,79,watching a concert,22858
19545,0.0,10.0,353,79,watching a concert,17015
5205,0.0,10.0,353,79,watching a concert,4495
17111,0.0,8.21,353,79,watching a concert,14867
26287,0.0,10.0,353,79,watching a concert,22887
1690,0.0,10.0,353,79,watching a concert,1415
17394,0.0,10.0,353,79,watching a concert,15103
14248,0.0,10.0,353,79,watching a concert,12417
13559,0.0,10.0,353,79,watching a concert,11807
879,0.01,10.0,353,79,watching a concert,734
16142,0.0,10.0,353,79,watching a concert,14045
5125,0.0,10.0,353,79,watching a concert,4434
20589,0.0,10.0,353,79,watching a concert,17901
14648,0.0,10.0,353,79,watching a concert,12759
10131,4.17,10.0,353,79,watching a concert,8833
16434,0.0,10.0,353,79,watching a concert,14285
27353,0.0,10.0,353,79,watching a concert,23818
8357,0.0,10.0,353,79,watching a concert,7258
15800,0.0,10.0,353,79,watching a concert,13752
26632,0.0,10.0,353,79,watching a concert,23193
16153,0.0,10.0,353,79,watching a concert,14049
13585,0.0,10.0,353,79,watching a concert,11832
1920,0.0,10.0,353,79,watching a concert,1626
19457,0.0,10.0,353,79,watching a concert,16934
1688,0.01,10.0,353,79,watching a concert,1413
25115,0.0,10.0,353,79,watching a concert,21881
10390,0.0,10.0,353,79,watching a concert,9060
22877,0.0,10.0,353,79,watching a concert,19908
11160,0.0,10.0,353,79,watching a concert,9726
27377,0.0,10.0,353,79,watching a concert,23842
23857,0.01,3.83,353,79,watching a concert,20774
11158,0.0,10.0,353,79,watching a concert,9724
24479,0.0,10.0,353,79,watching a concert,21321
10134,0.0,10.0,353,79,watching a concert,8836
3010,0.02,10.0,353,79,watching a concert,2593
24478,0.0,10.0,353,79,watching a concert,21320
1558,0.0,10.0,353,79,watching a concert,1311
17331,0.0,10.0,353,79,watching a concert,15052
13394,0.0,10.0,353,79,watching a concert,11667
13991,0.0,10.0,353,79,watching a concert,12190
940,0.0,10.0,353,79,watching a concert,790
16022,0.0,10.0,353,79,watching a concert,13939
23787,0.0,10.0,353,79,watching a concert,20705
9722,0.0,10.0,353,79,watching a concert,8462
14651,0.0,10.0,353,79,watching a concert,12762
22751,0.0,10.0,353,79,watching a concert,19799
11229,0.0,10.0,353,79,watching a concert,9774
20566,0.0,10.0,353,79,watching a concert,17880
21759,0.0,10.0,353,79,watching a concert,18911
25114,0.17,10.0,353,79,watching a concert,21880
17135,0.0,10.0,353,79,watching a concert,14886
15812,0.0,10.0,353,79,watching a concert,13764
8243,0.0,10.0,353,79,watching a concert,7160
5960,0.0,10.0,353,79,watching a concert,5164
19797,0.0,10.0,353,79,watching a concert,17228
5036,0.0,10.0,353,79,watching a concert,4360
23786,0.0,10.0,353,79,watching a concert,20704
16558,0.0,10.0,353,79,watching a concert,14397
12369,0.0,10.0,353,79,watching a concert,10781
23906,0.0,10.0,353,79,watching a concert,20817
7205,0.0,10.0,353,79,watching a concert,6263
939,0.0,10.0,353,79,watching a concert,789
3787,0.0,10.0,353,79,watching a concert,3268
6039,0.0,10.0,353,79,watching a concert,5232
14346,0.0,10.0,353,79,watching a concert,12505
22468,0.0,10.0,353,79,watching a concert,19530
6029,0.0,10.0,353,79,watching a concert,5222
2562,0.0,10.0,358,80,performing a duet,2187
6750,0.0,10.0,358,80,performing a duet,5865
25637,0.0,10.0,358,80,performing a duet,22324
20683,0.0,10.0,358,80,performing a duet,17984
1171,0.0,10.0,358,80,performing a duet,985
24821,0.0,10.0,358,80,performing a duet,21621
9803,0.0,10.0,358,80,performing a duet,8533
1168,0.57,10.0,358,80,performing a duet,982
746,2.82,10.0,358,80,performing a duet,629
24267,0.0,10.0,358,80,performing a duet,21133
6748,3.61,10.0,358,80,performing a duet,5863
1268,0.0,10.0,358,80,performing a duet,1070
8656,0.0,10.0,358,80,performing a duet,7520
24769,0.0,10.0,358,80,performing a duet,21573
7104,0.0,10.0,358,80,performing a duet,6170
7098,0.0,10.0,358,80,performing a duet,6164
13533,0.0,10.0,358,80,performing a duet,11784
23899,0.0,10.0,358,80,performing a duet,20810
7884,0.0,5.77,358,80,performing a duet,6863
20088,0.0,10.0,358,80,performing a duet,17480
20193,0.0,9.72,358,80,performing a duet,17582
16767,0.0,10.0,358,80,performing a duet,14589
18964,0.0,10.0,358,80,performing a duet,16494
10727,0.0,10.0,358,80,performing a duet,9349
23901,0.0,10.0,358,80,performing a duet,20812
7881,0.0,10.0,358,80,performing a duet,6860
20062,0.0,10.0,358,80,performing a duet,17457
4462,0.0,10.0,358,80,performing a duet,3844
10325,0.0,10.0,358,80,performing a duet,9001
9083,0.0,10.0,358,80,performing a duet,7888
24266,4.16,10.0,358,80,performing a duet,21132
10597,5.17,10.0,358,80,performing a duet,9233
12530,0.0,10.0,358,80,performing a duet,10925
6749,0.0,10.0,358,80,performing a duet,5864
12532,0.0,10.0,358,80,performing a duet,10927
7924,0.0,10.0,358,80,performing a duet,6900
13271,0.0,9.98,358,80,performing a duet,11556
8594,0.0,7.3,358,80,performing a duet,7467
21527,0.0,10.0,358,80,performing a duet,18713
23151,0.0,10.0,358,80,performing a duet,20149
5118,0.0,10.0,358,80,performing a duet,4427
26418,1.11,10.0,358,80,performing a duet,23013
9080,1.84,10.0,358,80,performing a duet,7885
23796,0.0,10.0,358,80,performing a duet,20714
11342,0.0,10.0,358,80,performing a duet,9880
4682,0.0,10.0,358,80,performing a duet,4046
15777,0.0,10.0,358,80,performing a duet,13737
23186,0.0,10.0,358,80,performing a duet,20178
12612,0.0,10.0,358,80,performing a duet,10992
7105,0.0,10.0,358,80,performing a duet,6171
14890,1.61,10.0,358,80,performing a duet,12963
15451,0.0,10.0,358,80,performing a duet,13464
18494,0.0,10.0,358,80,performing a duet,16070
18965,0.0,10.0,358,80,performing a duet,16495
13456,0.0,10.0,358,80,performing a duet,11720
12794,0.0,10.0,358,80,performing a duet,11151
20064,0.0,10.0,358,80,performing a duet,17459
20225,0.0,10.0,358,80,performing a duet,17605
23795,0.02,10.0,358,80,performing a duet,20713
1267,2.8,10.0,358,80,performing a duet,1069
10598,0.0,10.0,358,80,performing a duet,9234
7785,0.5,9.5,358,80,performing a duet,6778
20061,0.0,10.0,358,80,performing a duet,17456
12528,0.0,10.0,358,80,performing a duet,10923
14893,0.0,10.0,358,80,performing a duet,12966
24823,0.0,10.0,358,80,performing a duet,21623
2561,0.0,10.0,358,80,performing a duet,2186
6751,0.0,6.4,358,80,performing a duet,5866
13412,0.0,10.0,358,80,performing a duet,11681
24768,0.0,10.0,358,80,performing a duet,21572
610,0.0,10.0,358,80,performing a duet,509
28018,0.0,10.0,358,80,performing a duet,24401
18741,0.0,10.0,358,80,performing a duet,16286
8657,0.0,10.0,358,80,performing a duet,7521
8592,0.0,10.0,358,80,performing a duet,7465
9387,0.0,10.0,358,80,performing a duet,8155
20872,0.0,10.0,358,80,performing a duet,18148
9889,0.0,10.0,358,80,performing a duet,8614
23898,0.0,10.0,358,80,performing a duet,20809
749,0.0,10.0,358,80,performing a duet,632
20223,0.0,10.0,358,80,performing a duet,17603
6145,0.0,10.0,358,80,performing a duet,5322
5116,0.0,10.0,358,80,performing a duet,4425
1269,0.0,10.0,358,80,performing a duet,1071
16766,0.0,10.0,358,80,performing a duet,14588
9082,0.0,10.0,358,80,performing a duet,7887
24822,0.0,10.0,358,80,performing a duet,21622
15182,0.0,10.0,358,80,performing a duet,13218
22544,0.0,10.0,358,80,performing a duet,19604
10600,0.0,7.92,358,80,performing a duet,9236
15183,0.0,10.0,358,80,performing a duet,13219
24086,0.0,9.99,358,80,performing a duet,20971
26421,0.0,9.97,358,80,performing a duet,23016
10326,0.0,10.0,358,80,performing a duet,9002
5451,0.0,10.0,358,80,performing a duet,4708
7925,0.0,10.0,358,80,performing a duet,6901
9022,0.0,10.0,358,80,performing a duet,7830
13396,0.0,10.0,358,80,performing a duet,11669
7926,0.0,10.0,358,80,performing a duet,6902
63,0.0,10.0,358,80,performing a duet,56
5654,0.0,10.0,358,80,performing a duet,4883
20969,0.0,10.0,358,80,performing a duet,18231
4661,0.0,10.0,358,80,performing a duet,4026
14923,5.11,10.0,358,80,performing a duet,12993
7211,0.0,10.0,358,80,performing a duet,6269
20087,0.0,10.0,358,80,performing a duet,17479
5721,0.0,10.0,358,80,performing a duet,4945
7883,0.0,10.0,358,80,performing a duet,6862
13060,0.0,10.0,358,80,performing a duet,11377
20171,0.0,10.0,358,80,performing a duet,17560
19599,0.0,10.0,358,80,performing a duet,17060
25552,0.0,10.0,358,80,performing a duet,22249
5722,0.0,10.0,358,80,performing a duet,4946
18826,0.0,10.0,358,80,performing a duet,16367
7210,4.7,10.0,358,80,performing a duet,6268
9888,5.22,10.0,358,80,performing a duet,8613
10730,0.0,10.0,358,80,performing a duet,9352
13273,0.0,10.0,358,80,performing a duet,11557
21173,0.0,10.0,358,80,performing a duet,18394
20168,0.0,10.0,358,80,performing a duet,17557
23370,0.0,8.59,358,80,performing a duet,20341
15452,0.0,10.0,358,80,performing a duet,13465
20874,0.0,10.0,358,80,performing a duet,18150
14892,0.0,10.0,358,80,performing a duet,12965
7213,0.0,10.0,358,80,performing a duet,6271
19602,0.0,10.0,358,80,performing a duet,17063
12269,0.0,10.0,358,80,performing a duet,10688
23148,0.0,10.0,358,80,performing a duet,20146
12162,0.94,10.0,358,80,performing a duet,10584
7413,0.0,10.0,358,80,performing a duet,6451
23150,0.0,10.0,358,80,performing a duet,20148
20873,0.0,10.0,358,80,performing a duet,18149
17994,0.0,10.0,358,80,performing a duet,15639
20170,0.0,10.0,358,80,performing a duet,17559
15149,0.0,10.0,358,80,performing a duet,13189
20224,0.0,10.0,358,80,performing a duet,17604
15152,0.0,10.0,358,80,performing a duet,13192
20063,0.0,10.0,358,80,performing a duet,17458
18535,0.0,10.0,358,80,performing a duet,16106
7096,0.04,10.0,358,80,performing a duet,6162
9389,0.0,10.0,358,80,performing a duet,8157
