sample_id,video_id,start,end,event_start,event_end,duration,category,onset,offset,type,haveBGM,audio_irrelevant,event_duration,label
19771,v0200fg10000cdvi2djc77u7pbcv8jjg,20.0,30.0,0.0,43.16,46.93,312,0.0,10.0,3,1,0,10.0,312
19772,v0200fg10000cdvi2djc77u7pbcv8jjg,30.0,40.0,0.0,43.16,46.93,312,0.0,10.0,3,1,0,10.0,312
19773,v0200fg10000c6as9pbc77u65hopg9fg,0.0,10.0,0.0,3.0,20.42,319,0.0,3.0,1,1,1,3.0,319
19774,v0300fg10000c5i3533c77ua9h3n8jsg,0.0,10.0,0.0,14.11,14.12,397,0.0,10.0,4,0,0,10.0,397
19775,v0d00fg10000cbj0lmbc77u367lsk3j0,0.9700000000000006,10.97,6.5,8.71,10.97,232,5.53,7.74,1,0,0,2.21,232
19776,v0200fg10000ccfe9rjc77u3s4qf3ka0,3.6700000000000017,13.670000000000002,10.32,71.81,73.67,132,6.65,10.0,4,1,0,3.35,132
19777,v0200fg10000ccfe9rjc77u3s4qf3ka0,13.670000000000002,23.67,10.32,71.81,73.67,132,0.0,10.0,3,1,0,10.0,132
19778,v0200fg10000ccfe9rjc77u3s4qf3ka0,23.67,33.67,10.32,71.81,73.67,132,0.0,10.0,3,1,0,10.0,132
19779,v0200fg10000ccfe9rjc77u3s4qf3ka0,33.67,43.67,10.32,71.81,73.67,132,0.0,10.0,3,1,0,10.0,132
19780,v0200fg10000ccfe9rjc77u3s4qf3ka0,43.67,53.67,10.32,71.81,73.67,132,0.0,10.0,3,1,0,10.0,132
19781,v0200fg10000ccfe9rjc77u3s4qf3ka0,53.67,63.67,10.32,71.81,73.67,132,0.0,10.0,3,1,0,10.0,132
19782,v0200fg10000ccfe9rjc77u3s4qf3ka0,63.67,73.67,10.32,71.81,73.67,132,0.0,8.14,2,1,0,8.14,132
19783,v0300fg10000cbqhgerc77uc6s36bfug,0.0,10.0,0.01,39.91,39.91,353,0.01,10.0,4,0,0,9.99,353
19784,v0300fg10000cbqhgerc77uc6s36bfug,10.0,20.0,0.01,39.91,39.91,353,0.0,10.0,3,0,0,10.0,353
19785,v0300fg10000cbqhgerc77uc6s36bfug,20.0,30.0,0.01,39.91,39.91,353,0.0,10.0,3,0,0,10.0,353
19786,v0d00fg10000cdjggrbc77u20912noj0,7.67,17.67,7.68,17.66,17.67,37,0.01,9.99,1,1,1,9.98,37
19787,v0300fg10000c4ajtvjc77u0ugf2k1mg,26.6,36.6,26.76,46.44,56.69,32,0.16,10.0,4,1,0,9.84,32
19788,v0300fg10000c4ajtvjc77u0ugf2k1mg,36.6,46.6,26.76,46.44,56.69,32,0.0,9.84,2,1,0,9.84,32
19789,v0200fg10000cchtogrc77ubi3bkcnhg,0.0,10.0,0.0,13.64,15.6,151,0.0,10.0,4,1,1,10.0,151
19790,v0d00fg10000cbv6itbc77u34dlasikg,0.0,10.0,0.0,25.67,27.68,86,0.0,10.0,4,0,0,10.0,86
19791,v0d00fg10000cbv6itbc77u34dlasikg,10.0,20.0,0.0,25.67,27.68,86,0.0,10.0,3,0,0,10.0,86
19792,v0d00fg10000ca31j9bc77u7p1k0is1g,6.530000000000001,16.53,12.65,56.53,56.53,4,6.12,10.0,4,0,0,3.88,4
19793,v0d00fg10000ca31j9bc77u7p1k0is1g,16.53,26.53,12.65,56.53,56.53,4,0.0,10.0,3,0,0,10.0,4
19794,v0d00fg10000ca31j9bc77u7p1k0is1g,26.53,36.53,12.65,56.53,56.53,4,0.0,10.0,3,0,0,10.0,4
19795,v0d00fg10000ca31j9bc77u7p1k0is1g,36.53,46.53,12.65,56.53,56.53,4,0.0,10.0,3,0,0,10.0,4
19796,v0d00fg10000ca31j9bc77u7p1k0is1g,46.53,56.53,12.65,56.53,56.53,4,0.0,10.0,2,0,0,10.0,4
19797,v0200fg10000c92232bc77u8v51kr03g,0.0,10.0,0.0,16.86,16.87,353,0.0,10.0,4,0,0,10.0,353
19798,v0200fg10000cdmc2crc77udb4rtmnbg,0.0,10.0,0.0,3.0,13.9,54,0.0,3.0,1,0,0,3.0,54
19799,v0d00fg10000cdef063c77u7g8g4fn8g,0.0,10.0,0.0,13.95,16.8,20,0.0,10.0,4,1,0,10.0,20
19800,v0d00fg10000cd4ha6bc77u46d756nrg,3.9700000000000006,13.97,5.63,13.88,13.97,338,1.66,9.91,1,1,0,8.25,338
19801,v0200fg10000ccvbpujc77u1pa3fas70,2.539999999999999,12.54,3.51,21.57,25.52,100,0.97,10.0,4,1,0,9.03,100
19802,v0200fg10000ccvbpujc77u1pa3fas70,12.54,22.54,3.51,21.57,25.52,100,0.0,9.03,2,1,0,9.03,100
19803,v0200fg10000cbmse03c77uebria0iv0,0.0,10.0,0.0,34.34,34.37,398,0.0,10.0,4,0,0,10.0,398
19804,v0200fg10000cbmse03c77uebria0iv0,10.0,20.0,0.0,34.34,34.37,398,0.0,10.0,3,0,0,10.0,398
19805,v0200fg10000cbmse03c77uebria0iv0,20.0,30.0,0.0,34.34,34.37,398,0.0,10.0,3,0,0,10.0,398
19806,v0300fg10000cd60vsrc77u45h9oun4g,0.0,10.0,0.0,10.1,53.71,29,0.0,10.0,4,0,0,10.0,29
19808,v0200fg10000cc2p5i3c77ud7l3jil90,0.0,10.0,0.0,15.04,15.07,116,0.0,10.0,4,1,1,10.0,116
19809,v0300fg10000cdpkcgbc77uf3uhmi5lg,1.935,11.935,4.52,9.35,30.97,36,2.58,7.42,1,1,1,4.84,36
19810,v0300fg10000cdjsr0jc77u1mh8q4a6g,0.0,9.4,0.0,9.4,9.4,54,0.0,9.4,1,1,0,9.4,54
19811,v0200fg10000cbbbvh3c77u0f4femnl0,0.0,10.0,0.0,21.67,21.69,5,0.0,10.0,4,0,0,10.0,5
19812,v0200fg10000cbbbvh3c77u0f4femnl0,10.0,20.0,0.0,21.67,21.69,5,0.0,10.0,3,0,0,10.0,5
19813,v0300fg10000cdu55ebc77u553tflf30,0.0,10.0,0.0,2.82,17.1,310,0.0,2.82,1,1,0,2.82,310
19814,v0200fg10000cagt56bc77u0gosp0d70,0.0,10.0,0.0,8.7,21.5,312,0.0,8.7,1,1,0,8.7,312
19815,v0200fg10000cd5qr4rc77u76vrncev0,1.1999999999999993,11.2,4.71,11.2,11.2,105,3.51,10.0,1,1,1,6.49,105
19816,v0200fg10000ce3040rc77u2rh6os5tg,0.0,10.0,0.0,12.93,12.93,235,0.0,10.0,4,1,0,10.0,235
19817,v0300fg10000cbef6kjc77u6fplkcrtg,0.0,10.0,0.0,7.56,31.4,384,0.0,7.56,1,0,0,7.56,384
19818,v0300fg10000c955hvrc77u6k1fnvjs0,0.0,10.0,0.0,52.98,53.0,133,0.0,10.0,4,0,0,10.0,133
19819,v0300fg10000c955hvrc77u6k1fnvjs0,10.0,20.0,0.0,52.98,53.0,133,0.0,10.0,3,0,0,10.0,133
19820,v0300fg10000c955hvrc77u6k1fnvjs0,20.0,30.0,0.0,52.98,53.0,133,0.0,10.0,3,0,0,10.0,133
19821,v0300fg10000c955hvrc77u6k1fnvjs0,30.0,40.0,0.0,52.98,53.0,133,0.0,10.0,3,0,0,10.0,133
19822,v0300fg10000c955hvrc77u6k1fnvjs0,40.0,50.0,0.0,52.98,53.0,133,0.0,10.0,3,0,0,10.0,133
19823,v0200fg10000cch96qbc77uad4dndtqg,14.670000000000002,24.67,15.73,24.66,24.67,102,1.06,9.99,1,0,0,8.93,102
19824,v0200fg10000cbrs18rc77u49e4g50kg,1.89,11.89,2.77,11.01,36.5,306,0.88,9.12,1,1,1,8.239999999999998,306
19825,v0200fg10000casgsg3c77u4al65fieg,10.885000000000002,20.885,14.72,17.05,43.41,312,3.83,6.16,1,1,0,2.33,312
19826,v0300fg10000c7ptkmrc77u85ll8f770,0.0,10.0,0.0,59.61,59.63,398,0.0,10.0,4,1,0,10.0,398
19827,v0300fg10000c7ptkmrc77u85ll8f770,10.0,20.0,0.0,59.61,59.63,398,0.0,10.0,3,1,0,10.0,398
19828,v0300fg10000c7ptkmrc77u85ll8f770,20.0,30.0,0.0,59.61,59.63,398,0.0,10.0,3,1,0,10.0,398
19829,v0300fg10000c7ptkmrc77u85ll8f770,30.0,40.0,0.0,59.61,59.63,398,0.0,10.0,3,1,0,10.0,398
19830,v0300fg10000c7ptkmrc77u85ll8f770,40.0,50.0,0.0,59.61,59.63,398,0.0,10.0,3,1,0,10.0,398
19831,v0300fg10000c4sprkrc77ue75o8j7mg,0.0,10.0,0.0,3.21,49.27,60,0.0,3.21,1,0,0,3.21,60
19832,v0300fg10000cb5qglbc77u02qatvjkg,0.0,10.0,0.52,11.35,11.35,14,0.52,10.0,4,1,1,9.48,14
19833,v0d00fg10000cdgkdk3c77u11gphvq60,0.0,10.0,0.0,22.22,22.22,306,0.0,10.0,4,1,1,10.0,306
19834,v0d00fg10000cdgkdk3c77u11gphvq60,10.0,20.0,0.0,22.22,22.22,306,0.0,10.0,3,1,1,10.0,306
19835,v0d00fg10000cb9s7t3c77ubimqvf1b0,0.0,10.0,0.0,3.0,15.8,235,0.0,3.0,1,0,0,3.0,235
19836,v0200fg10000cca6rr3c77uase57f9ag,0.0,10.0,0.0,43.45,43.67,71,0.0,10.0,4,1,1,10.0,71
19837,v0200fg10000cca6rr3c77uase57f9ag,10.0,20.0,0.0,43.45,43.67,71,0.0,10.0,3,1,1,10.0,71
19838,v0200fg10000cca6rr3c77uase57f9ag,20.0,30.0,0.0,43.45,43.67,71,0.0,10.0,3,1,1,10.0,71
19839,v0200fg10000cca6rr3c77uase57f9ag,30.0,40.0,0.0,43.45,43.67,71,0.0,10.0,3,1,1,10.0,71
19840,v0300fg10000cd8u9ajc77u9snhsha70,0.0,10.0,0.0,3.0,29.77,341,0.0,3.0,1,0,0,3.0,341
19841,v0d00fg10000cdc8dd3c77u47jvq9ef0,0.0,10.0,0.0,18.27,18.27,29,0.0,10.0,4,1,1,10.0,29
19842,v0200fg10000ccpb0qbc77ucr4houag0,0.0,10.0,0.0,3.0,10.0,10,0.0,3.0,1,0,0,3.0,10
19843,v0d00fg10000cdpp4pjc77u9m42e4gm0,3.1899999999999995,13.19,4.54,11.84,14.47,338,1.35,8.65,1,1,0,7.300000000000001,338
19844,v0d00fg10000cbnpi8rc77ud9b1lj8m0,0.0,10.0,0.04,2.64,48.67,203,0.04,2.64,1,0,0,2.6,203
19845,v0200fg10000c2jjl1kbet3hr0k6tlc0,0.0,10.0,0.04,32.77,34.8,228,0.04,10.0,4,1,1,9.96,228
19846,v0200fg10000c2jjl1kbet3hr0k6tlc0,10.0,20.0,0.04,32.77,34.8,228,0.0,10.0,3,1,1,10.0,228
19847,v0200fg10000c2jjl1kbet3hr0k6tlc0,20.0,30.0,0.04,32.77,34.8,228,0.0,10.0,3,1,1,10.0,228
19848,v0d00fg10000cdb5as3c77u0p13h461g,0.0,10.0,0.0,32.9,32.93,84,0.0,10.0,4,0,0,10.0,84
19849,v0d00fg10000cdb5as3c77u0p13h461g,10.0,20.0,0.0,32.9,32.93,84,0.0,10.0,3,0,0,10.0,84
19850,v0d00fg10000cdb5as3c77u0p13h461g,20.0,30.0,0.0,32.9,32.93,84,0.0,10.0,3,0,0,10.0,84
19851,v0300fg10000c4bj9nbc77uehcovrn80,0.0,10.0,0.0,3.0,15.83,131,0.0,3.0,1,1,1,3.0,131
19852,v0200fg10000cb7m5rjc77u3514tu090,0.0,8.3,4.06,8.3,8.3,29,4.06,8.3,1,1,1,4.240000000000001,29
19853,v0300fg10000c3ta5urc77ud6usqbocg,1.3999999999999986,11.4,7.22,31.33,31.4,388,5.82,10.0,4,0,0,4.18,388
19854,v0300fg10000c3ta5urc77ud6usqbocg,11.4,21.4,7.22,31.33,31.4,388,0.0,10.0,3,0,0,10.0,388
19855,v0300fg10000c3ta5urc77ud6usqbocg,21.4,31.4,7.22,31.33,31.4,388,0.0,9.93,2,0,0,9.93,388
19856,v0300fg10000ccvu7r3c77uab3fb4220,0.0,10.0,2.1,14.56,14.56,76,2.1,10.0,4,1,0,7.9,76
19857,v0d00fg10000c8cri83c77ubac1ttmlg,0.0,10.0,0.0,6.61,11.01,37,0.0,6.61,1,1,1,6.61,37
19858,v0200fg10000cbmuerjc77u8gnqhlpvg,0.0,10.0,0.0,15.89,15.9,398,0.0,10.0,4,1,0,10.0,398
19859,v0300fg10000c3lal1bc77u9krsvki3g,0.0,10.0,3.56,24.17,29.12,105,3.56,10.0,4,1,1,6.44,105
19860,v0300fg10000c3lal1bc77u9krsvki3g,10.0,20.0,3.56,24.17,29.12,105,0.0,10.0,3,1,1,10.0,105
19861,v0200fg10000cc5k8urc77ucch2adgag,0.0,10.0,1.01,25.96,26.17,347,1.01,10.0,4,0,0,8.99,347
19862,v0200fg10000cc5k8urc77ucch2adgag,10.0,20.0,1.01,25.96,26.17,347,0.0,10.0,3,0,0,10.0,347
19863,v0200fg10000cdcibabc77ub6p4cmbs0,0.0,10.0,0.0,11.61,11.61,74,0.0,10.0,4,1,0,10.0,74
19864,v0200fg10000cdpgmjrc77u4j6bn4qo0,2.6000000000000014,12.6,6.83,18.37,36.27,20,4.23,10.0,4,1,1,5.77,20
19865,v0200fg10000cdpgmjrc77u4j6bn4qo0,12.6,22.6,6.83,18.37,36.27,20,0.0,5.77,2,1,1,5.77,20
19866,v0200fg10000c9ih67bc77u3itpfslug,0.0,10.0,0.01,20.33,20.33,359,0.01,10.0,4,0,0,9.99,359
19867,v0200fg10000c9ih67bc77u3itpfslug,10.0,20.0,0.01,20.33,20.33,359,0.0,10.0,3,0,0,10.0,359
19868,v0300fg10000cdbp2krc77u0acg91in0,3.98,13.98,5.04,13.97,13.98,333,1.06,9.99,1,0,1,8.93,333
19869,v0200fg10000c3nceq3c77uf8meb8n5g,0.0,10.0,0.0,15.06,15.07,397,0.0,10.0,4,0,0,10.0,397
19870,v0d00fg10000c9iae03c77u6v5n4v750,0.0,10.0,0.0,19.17,19.17,241,0.0,10.0,4,1,1,10.0,241
19871,v0200fg10000c8u5a1bc77ud2uqkqsmg,0.0,8.37,0.0,1.75,8.37,19,0.0,1.75,1,0,0,1.75,19
19872,v0200fg10000caa12vjc77udqvfsnd2g,8.370000000000001,18.37,14.62,18.36,18.37,132,6.25,9.99,1,1,1,3.74,132
19873,v0300fg10000cc45u3bc77u1aovs74i0,0.0,10.0,0.0,15.78,15.79,310,0.0,10.0,4,1,1,10.0,310
19874,v0d00fg10000cdsglmbc77u0q1r5ftq0,0.0,7.62,0.0,3.0,7.62,20,0.0,3.0,1,1,0,3.0,20
19875,v0200fg10000c3krd8bc77uarts11mn0,0.0,10.0,0.0,58.63,58.63,353,0.0,10.0,4,0,0,10.0,353
19876,v0200fg10000c3krd8bc77uarts11mn0,10.0,20.0,0.0,58.63,58.63,353,0.0,10.0,3,0,0,10.0,353
19877,v0200fg10000c3krd8bc77uarts11mn0,20.0,30.0,0.0,58.63,58.63,353,0.0,10.0,3,0,0,10.0,353
19878,v0200fg10000c3krd8bc77uarts11mn0,30.0,40.0,0.0,58.63,58.63,353,0.0,10.0,3,0,0,10.0,353
19879,v0200fg10000c3krd8bc77uarts11mn0,40.0,50.0,0.0,58.63,58.63,353,0.0,10.0,3,0,0,10.0,353
19880,v0300fg10000cbsavkrc77u7dadghimg,19.3,29.3,23.73,37.36,39.3,98,4.43,10.0,4,1,1,5.57,98
19881,v0300fg10000cbsavkrc77u7dadghimg,29.3,39.3,23.73,37.36,39.3,98,0.0,8.06,2,1,1,8.06,98
19882,v0200fg10000c3c8qc0mvdam4r6997ag,0.0,10.0,1.8,24.96,25.08,397,1.8,10.0,4,1,0,8.2,397
19883,v0200fg10000c3c8qc0mvdam4r6997ag,10.0,20.0,1.8,24.96,25.08,397,0.0,10.0,3,1,0,10.0,397
19884,v0d00f710000c0if5pbsn7vtuqdm6utg,0.0,10.0,4.63,15.02,15.02,50,4.63,10.0,4,0,0,5.37,50
19885,v0200f810000bp59eq27u0r5c80kqp1g,0.8850000000000007,10.885000000000002,2.06,9.71,19.6,108,1.17,8.82,1,0,0,7.65,108
19886,v0300fg10000c6g56hjc77u00pfbo6tg,0.0,7.57,0.02,1.91,7.57,310,0.02,1.91,1,0,0,1.89,310
19887,v0200fg10000cdmea1jc77u3c1f44h4g,0.879999999999999,10.88,4.51,37.25,37.25,349,3.63,10.0,4,0,0,6.37,349
19888,v0200fg10000cdmea1jc77u3c1f44h4g,10.88,20.88,4.51,37.25,37.25,349,0.0,10.0,3,0,0,10.0,349
19889,v0200fg10000cdmea1jc77u3c1f44h4g,20.88,30.88,4.51,37.25,37.25,349,0.0,10.0,3,0,0,10.0,349
19890,v0300fg10000cdl3ggbc77udvluell0g,0.0,7.03,0.23,7.03,7.03,145,0.23,7.03,1,0,0,6.8,145
19891,v0300fg10000cacejbbc77uaffhie57g,0.0,10.0,0.0,14.44,14.44,98,0.0,10.0,4,1,1,10.0,98
19892,v0d00fg10000cckp1fjc77u87ub7417g,0.0,10.0,0.0,6.05,43.93,37,0.0,6.05,1,1,0,6.05,37
19893,v0200fg10000cdlmkgrc77u72a3h4cf0,0.0,10.0,0.0,15.06,15.09,74,0.0,10.0,4,1,1,10.0,74
19894,v0d00ff20000bvatdc4d6v8pq6k0amo0,0.0,10.0,0.0,3.0,13.7,56,0.0,3.0,1,1,1,3.0,56
19895,v0200fg10000cddtg83c77u6480h53k0,0.0,10.0,0.97,45.52,45.53,346,0.97,10.0,4,1,0,9.03,346
19896,v0200fg10000cddtg83c77u6480h53k0,10.0,20.0,0.97,45.52,45.53,346,0.0,10.0,3,1,0,10.0,346
19897,v0200fg10000cddtg83c77u6480h53k0,20.0,30.0,0.97,45.52,45.53,346,0.0,10.0,3,1,0,10.0,346
19898,v0200fg10000cddtg83c77u6480h53k0,30.0,40.0,0.97,45.52,45.53,346,0.0,10.0,3,1,0,10.0,346
19899,v0200fg10000c980f8jc77uf7aqnn5vg,7.759999999999998,17.759999999999998,11.69,43.83,53.13,352,3.93,10.0,4,0,0,6.07,352
19900,v0200fg10000c980f8jc77uf7aqnn5vg,17.759999999999998,27.76,11.69,43.83,53.13,352,0.0,10.0,3,0,0,10.0,352
19901,v0200fg10000c980f8jc77uf7aqnn5vg,27.76,37.76,11.69,43.83,53.13,352,0.0,10.0,3,0,0,10.0,352
19902,v0200fg10000c980f8jc77uf7aqnn5vg,37.76,47.76,11.69,43.83,53.13,352,0.0,6.07,2,0,0,6.07,352
19903,v0200fg10000ce3j5obc77u7tsm6acf0,0.0,10.0,0.04,54.35,54.38,310,0.04,10.0,4,0,0,9.96,310
19904,v0200fg10000ce3j5obc77u7tsm6acf0,10.0,20.0,0.04,54.35,54.38,310,0.0,10.0,3,0,0,10.0,310
19905,v0200fg10000ce3j5obc77u7tsm6acf0,20.0,30.0,0.04,54.35,54.38,310,0.0,10.0,3,0,0,10.0,310
19906,v0200fg10000ce3j5obc77u7tsm6acf0,30.0,40.0,0.04,54.35,54.38,310,0.0,10.0,3,0,0,10.0,310
19907,v0200fg10000ce3j5obc77u7tsm6acf0,40.0,50.0,0.04,54.35,54.38,310,0.0,10.0,3,0,0,10.0,310
19908,v0200fg10000cdfr9abc77u73dirilb0,0.0,10.0,0.04,9.92,10.93,164,0.04,9.92,1,1,1,9.88,164
19909,v0200fg10000ccl67krc77u74c765c90,0.0,10.0,0.04,28.2,28.47,344,0.04,10.0,4,1,0,9.96,344
19910,v0200fg10000ccl67krc77u74c765c90,10.0,20.0,0.04,28.2,28.47,344,0.0,10.0,3,1,0,10.0,344
19911,v0d00fg10000cbf6subc77u35t8qjqig,0.0,10.0,0.0,13.73,13.73,310,0.0,10.0,4,1,1,10.0,310
19912,v0d00fg10000c8nj8hbc77u0rfa8jvqg,2.140000000000001,12.14,5.6,72.03,72.14,86,3.46,10.0,4,0,0,6.54,86
19913,v0d00fg10000c8nj8hbc77u0rfa8jvqg,12.14,22.14,5.6,72.03,72.14,86,0.0,10.0,3,0,0,10.0,86
19914,v0d00fg10000c8nj8hbc77u0rfa8jvqg,22.14,32.14,5.6,72.03,72.14,86,0.0,10.0,3,0,0,10.0,86
19915,v0d00fg10000c8nj8hbc77u0rfa8jvqg,32.14,42.14,5.6,72.03,72.14,86,0.0,10.0,3,0,0,10.0,86
19916,v0d00fg10000c8nj8hbc77u0rfa8jvqg,42.14,52.14,5.6,72.03,72.14,86,0.0,10.0,3,0,0,10.0,86
19917,v0d00fg10000c8nj8hbc77u0rfa8jvqg,52.14,62.14,5.6,72.03,72.14,86,0.0,10.0,3,0,0,10.0,86
19918,v0d00fg10000c8nj8hbc77u0rfa8jvqg,62.14,72.14,5.6,72.03,72.14,86,0.0,9.89,2,0,0,9.89,86
19919,v0d00fg10000cdji48jc77u4v1ede9s0,0.0,10.0,0.0,54.64,54.87,346,0.0,10.0,4,0,0,10.0,346
19920,v0d00fg10000cdji48jc77u4v1ede9s0,10.0,20.0,0.0,54.64,54.87,346,0.0,10.0,3,0,0,10.0,346
19921,v0d00fg10000cdji48jc77u4v1ede9s0,20.0,30.0,0.0,54.64,54.87,346,0.0,10.0,3,0,0,10.0,346
19922,v0d00fg10000cdji48jc77u4v1ede9s0,30.0,40.0,0.0,54.64,54.87,346,0.0,10.0,3,0,0,10.0,346
19923,v0d00fg10000cdji48jc77u4v1ede9s0,40.0,50.0,0.0,54.64,54.87,346,0.0,10.0,3,0,0,10.0,346
19924,v0200fg10000ccsmc6bc77u1tc0npso0,0.0,10.0,0.0,13.77,13.82,306,0.0,10.0,4,0,0,10.0,306
19925,v0d00fg10000c8gub6jc77u65ajkodng,0.0,10.0,0.0,27.33,29.14,203,0.0,10.0,4,0,0,10.0,203
19926,v0d00fg10000c8gub6jc77u65ajkodng,10.0,20.0,0.0,27.33,29.14,203,0.0,10.0,3,0,0,10.0,203
19927,v0200fg10000c7daqkbc77u1gbqt7abg,0.0,6.25,0.0,3.0,6.25,55,0.0,3.0,1,1,0,3.0,55
19928,v0200fg10000caqrst3c77ucpdj2dpsg,0.0,10.0,0.0,12.33,12.38,76,0.0,10.0,4,1,0,10.0,76
19929,v0200fg10000cc69uf3c77ubdoft46rg,0.0,10.0,0.0,32.57,32.67,57,0.0,10.0,4,1,1,10.0,57
19930,v0200fg10000cc69uf3c77ubdoft46rg,10.0,20.0,0.0,32.57,32.67,57,0.0,10.0,3,1,1,10.0,57
19931,v0200fg10000cc69uf3c77ubdoft46rg,20.0,30.0,0.0,32.57,32.67,57,0.0,10.0,3,1,1,10.0,57
19932,v0300fg10000cd6a063c77ubaucbu26g,0.0,10.0,0.0,56.1,56.13,108,0.0,10.0,4,0,0,10.0,108
19933,v0300fg10000cd6a063c77ubaucbu26g,10.0,20.0,0.0,56.1,56.13,108,0.0,10.0,3,0,0,10.0,108
19934,v0300fg10000cd6a063c77ubaucbu26g,20.0,30.0,0.0,56.1,56.13,108,0.0,10.0,3,0,0,10.0,108
19935,v0300fg10000cd6a063c77ubaucbu26g,30.0,40.0,0.0,56.1,56.13,108,0.0,10.0,3,0,0,10.0,108
19936,v0300fg10000cd6a063c77ubaucbu26g,40.0,50.0,0.0,56.1,56.13,108,0.0,10.0,3,0,0,10.0,108
19937,v0200fg10000cdh68b3c77u88ofai8f0,0.0,9.47,0.0,7.44,9.47,310,0.0,7.44,1,1,0,7.44,310
19938,v0300fg10000cdal43jc77uc3osb2br0,1.1449999999999996,11.145,3.95,8.34,59.8,199,2.81,7.2,1,0,0,4.390000000000001,199
19939,v0d00fg10000ccfeubjc77u5urr63rp0,0.0,10.0,0.0,10.46,10.47,337,0.0,10.0,4,1,0,10.0,337
19940,v0d00fg10000cdh4993c77u39hdfm8og,0.0,10.0,0.0,23.36,23.37,346,0.0,10.0,4,0,0,10.0,346
19941,v0d00fg10000cdh4993c77u39hdfm8og,10.0,20.0,0.0,23.36,23.37,346,0.0,10.0,3,0,0,10.0,346
19942,v0300fg10000cdjhunjc77u52tcfvml0,0.0,10.0,0.0,7.07,10.08,80,0.0,7.07,1,1,0,7.07,80
19943,v0d00fg10000ccgagmrc77ue6tnhtg80,0.0,10.0,0.0,14.03,14.03,348,0.0,10.0,4,0,0,10.0,348
19944,v0200fg10000cadk9vrc77ubu61bp590,0.0,10.0,2.2,43.49,43.51,81,2.2,10.0,4,0,0,7.8,81
19945,v0200fg10000cadk9vrc77ubu61bp590,10.0,20.0,2.2,43.49,43.51,81,0.0,10.0,3,0,0,10.0,81
19946,v0200fg10000cadk9vrc77ubu61bp590,20.0,30.0,2.2,43.49,43.51,81,0.0,10.0,3,0,0,10.0,81
19947,v0200fg10000cadk9vrc77ubu61bp590,30.0,40.0,2.2,43.49,43.51,81,0.0,10.0,3,0,0,10.0,81
19948,v0d00fg10000cdak8krc77u97g6j4neg,0.0,10.0,0.0,44.64,44.65,319,0.0,10.0,4,1,0,10.0,319
19949,v0d00fg10000cdak8krc77u97g6j4neg,10.0,20.0,0.0,44.64,44.65,319,0.0,10.0,3,1,0,10.0,319
19950,v0d00fg10000cdak8krc77u97g6j4neg,20.0,30.0,0.0,44.64,44.65,319,0.0,10.0,3,1,0,10.0,319
19951,v0d00fg10000cdak8krc77u97g6j4neg,30.0,40.0,0.0,44.64,44.65,319,0.0,10.0,3,1,0,10.0,319
19952,v0d00fg10000c4us4brc77uda3v5pbl0,0.0,10.0,0.0,23.95,24.08,326,0.0,10.0,4,1,0,10.0,326
19953,v0d00fg10000c4us4brc77uda3v5pbl0,10.0,20.0,0.0,23.95,24.08,326,0.0,10.0,3,1,0,10.0,326
19954,v0d00fg10000cdl3b93c77uba3vhe7jg,0.0,10.0,0.0,3.0,11.12,305,0.0,3.0,1,1,1,3.0,305
19955,v0d00fg10000ce4ldhrc77u8anj3kkpg,0.0,10.0,1.92,52.1,52.13,120,1.92,10.0,4,0,0,8.08,120
19956,v0d00fg10000ce4ldhrc77u8anj3kkpg,10.0,20.0,1.92,52.1,52.13,120,0.0,10.0,3,0,0,10.0,120
19957,v0d00fg10000ce4ldhrc77u8anj3kkpg,20.0,30.0,1.92,52.1,52.13,120,0.0,10.0,3,0,0,10.0,120
19958,v0d00fg10000ce4ldhrc77u8anj3kkpg,30.0,40.0,1.92,52.1,52.13,120,0.0,10.0,3,0,0,10.0,120
19959,v0d00fg10000ce4ldhrc77u8anj3kkpg,40.0,50.0,1.92,52.1,52.13,120,0.0,10.0,3,0,0,10.0,120
19960,v0200fg10000c1m361fnk7dubqit1fs0,1.7300000000000004,11.73,2.48,11.73,11.73,50,0.75,10.0,1,1,1,9.25,50
19961,v0300fg10000ccpaknbc77ufbr9l46ng,0.0,10.0,0.0,54.91,54.91,108,0.0,10.0,4,0,0,10.0,108
19962,v0300fg10000ccpaknbc77ufbr9l46ng,10.0,20.0,0.0,54.91,54.91,108,0.0,10.0,3,0,0,10.0,108
19963,v0300fg10000ccpaknbc77ufbr9l46ng,20.0,30.0,0.0,54.91,54.91,108,0.0,10.0,3,0,0,10.0,108
19964,v0300fg10000ccpaknbc77ufbr9l46ng,30.0,40.0,0.0,54.91,54.91,108,0.0,10.0,3,0,0,10.0,108
19965,v0300fg10000ccpaknbc77ufbr9l46ng,40.0,50.0,0.0,54.91,54.91,108,0.0,10.0,3,0,0,10.0,108
19966,v0200fg10000cdq4mvrc77u0vlqkeft0,0.0,10.0,0.0,59.06,59.1,346,0.0,10.0,4,0,0,10.0,346
19967,v0200fg10000cdq4mvrc77u0vlqkeft0,10.0,20.0,0.0,59.06,59.1,346,0.0,10.0,3,0,0,10.0,346
19968,v0200fg10000cdq4mvrc77u0vlqkeft0,20.0,30.0,0.0,59.06,59.1,346,0.0,10.0,3,0,0,10.0,346
19969,v0200fg10000cdq4mvrc77u0vlqkeft0,30.0,40.0,0.0,59.06,59.1,346,0.0,10.0,3,0,0,10.0,346
