sample_id,video_id,onset,offset,label
24974,v0200fg10000caomil3c77u00hg7fav0,3.12,6.88,334
24976,v0300fg10000cbrq7obc77uf5jt633tg,0.06,10,60
24977,v0300fg10000ccasudjc77uf56m5butg,0,1.3,113
24978,v0200fg10000cddkbrbc77uf9ujodkjg,0,10,37
24979,v0200fg10000cddkbrbc77uf9ujodkjg,0,10,37
24980,v0d00fg10000c4tj47rc77u63vo30pfg,0.84,10,131
24981,v0d00fg10000c4tj47rc77u63vo30pfg,0,10,131
24982,v0d00fg10000c4tj47rc77u63vo30pfg,0,3.96,131
24983,v0200fg10000cc0e3urc77u41om89oc0,1.2,8.8,105
24984,v0200fg10000cd3m6mrc77u8dtt3aht0,2.22,10,344
24986,v0300fg10000ca1fih3c77uc6de2prd0,0.06,10,14
24987,v0300c680000bvdv2lo8i17sjqc9ci5g,0.06,10,349
24988,v0300c680000bvdv2lo8i17sjqc9ci5g,0,10,349
24989,v0300c680000bvdv2lo8i17sjqc9ci5g,0,10,349
24990,v0300c680000bvdv2lo8i17sjqc9ci5g,0,10,349
24991,v0300c680000bvdv2lo8i17sjqc9ci5g,0,10,349
24992,v0300fg10000ca8motjc77u5fm59h6hg,0,1.35,312
24993,v0300fg10000cdge09jc77u6mkobsqv0,0.02,10,93
24994,v0300fg10000cdge09jc77u6mkobsqv0,0,10,93
24995,v0300fg10000cdge09jc77u6mkobsqv0,0,10,93
24996,v0300fg10000cdge09jc77u6mkobsqv0,0,10,93
24997,v0300fg10000cdge09jc77u6mkobsqv0,0,9.98,93
24998,v0200fg10000cb0qkibc77u79n9cpdkg,0.59,10,353
24999,v0200fg10000cb0qkibc77u79n9cpdkg,0,10,353
25000,v0200fg10000cb0qkibc77u79n9cpdkg,0,10,353
25001,v0200fg10000cb0qkibc77u79n9cpdkg,0,5.95,353
25002,v0200fg10000c76rmj3c77u94t46tifg,0.1,2.56,353
25003,v0300fg10000cd9aiebc77u0h7ksim9g,0.1,7.05,120
25004,v0200fg10000cdjescbc77ue2m9rl5j0,0.1,10,359
25005,v0200fg10000cdjescbc77ue2m9rl5j0,0,10,359
25006,v0200fg10000cdjescbc77ue2m9rl5j0,0,10,359
25007,v0d00fg10000ccnt3kjc77u7r502h7j0,0.19,9.1,151
25009,v0200fg10000cdrl7urc77u6ap7700mg,0,10,346
25010,v0200fg10000cdrl7urc77u6ap7700mg,0,10,346
25011,v0200fg10000cdrl7urc77u6ap7700mg,0,10,346
25012,v0200fg10000cdrl7urc77u6ap7700mg,0,10,346
25013,v0200fg10000cdrl7urc77u6ap7700mg,0,10,346
25014,v0d00fg10000c9ftb0bc77u5qnndne2g,1.97,10,5
25015,v0d00fg10000c9ftb0bc77u5qnndne2g,0,10,5
25016,v0d00fg10000c9ftb0bc77u5qnndne2g,0,10,5
25017,v0d00fg10000c9ftb0bc77u5qnndne2g,0,8.03,5
25018,v0300fg10000cdk7e4bc77ufkn0j557g,0,10,312
25019,v0300fg10000cdk7e4bc77ufkn0j557g,0,8.54,312
25020,v0300fg10000cbtlk1rc77u7sq7ur1r0,0,10,319
25021,v0200fg10000cdtliurc77u1g56fqb10,0,10,352
25022,v0200fg10000cdtliurc77u1g56fqb10,0,10,352
25023,v0200fg10000cdtliurc77u1g56fqb10,0,10,352
25024,v0200fg10000cdtliurc77u1g56fqb10,0,10,352
25025,v0200fg10000cdtliurc77u1g56fqb10,0,10,352
25026,v0300fg10000cduaj3bc77ufqvrm7jp0,0,10,105
25027,v0300fg10000cduaj3bc77ufqvrm7jp0,0,10,105
25028,v0300fg10000cduaj3bc77ufqvrm7jp0,0,10,105
25029,v0300fg10000cbn3b2bc77uajfga2fq0,0,2.49,360
25030,v0200fg10000ccarkcrc77u4dm4e0ti0,3.54,10,228
25031,v0200fg10000ccarkcrc77u4dm4e0ti0,0,6.46,228
25032,v0200fg10000cdpff5jc77u2k1rg39o0,0.02,10,341
25033,v0200fg10000ca2b9sjc77u4s10vrdng,0.84,10,56
25034,v0200fg10000ca2b9sjc77u4s10vrdng,0,9.3,56
25035,v0200fg10000cbmbvejc77u7rus2k7vg,0.02,10,353
25036,v0200fg10000cbmbvejc77u7rus2k7vg,0,10,353
25040,v0d00fg10000c7ekfqrc77udou8esg40,0.18,10,348
25041,v0d00fg10000c7ekfqrc77udou8esg40,0,10,348
25042,v0d00fg10000cd9kc03c77udrroa78hg,0,10,56
25043,v0d00fg10000cd9kc03c77udrroa78hg,0,3.79,56
25044,v0300fg10000ccgoejbc77uecbk4j8lg,0.05,10,13
25045,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25046,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25047,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25048,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25049,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25050,v0300fg10000ccgoejbc77uecbk4j8lg,0,10,13
25054,v0300fg10000ccddccrc77u86rqkgu50,0.05,2.06,113
25055,v0300fg10000c2qpqon6da3ider2d2kg,1,10,310
25056,v0d00cg10000c7ibvjrc77udmepq8v90,3.34,10,56
25057,v0200fg10000cdv7s1rc77u365n6rkg0,1,10,344
25058,v0200fg10000cdv7s1rc77u365n6rkg0,0,10,344
25059,v0200fg10000cdv7s1rc77u365n6rkg0,0,10,344
25060,v0200fg10000cdv7s1rc77u365n6rkg0,0,10,344
25061,v0200fg10000cdv7s1rc77u365n6rkg0,0,10,344
25062,v0200fg10000cdpgj63c77ubna76eoog,2.56,8.87,312
25063,v0200fg10000ccvnv63c77ub2g81f5hg,0,6.13,56
25064,v0200fg10000cdp2vmbc77udh6tl0vjg,0,10,341
25065,v0200fg10000cdp2vmbc77udh6tl0vjg,0,10,341
25067,v0200fg10000c85leqjc77u36cov667g,0,1.68,319
25068,v0300fg10000c1uo748ju8fmanaj9log,0,10,353
25069,v0300fg10000c1uo748ju8fmanaj9log,0,10,353
25071,v0d00fg10000ccknunbc77u50585t3ig,0.01,5.15,199
25072,v0d00fg10000cdpf893c77u68movvgug,0,5.74,307
25073,v0200fg10000ccqkq9bc77u0a4arc6l0,4.04,10,228
25074,v0200fg10000ccqkq9bc77u0a4arc6l0,0,7.3,228
25075,v0300fg10000cbo9e1rc77udicak3mt0,0,1.7,131
25077,v0200fg10000ce47tqbc77udvqat4mpg,8.02,10,241
25078,v0200fg10000ce47tqbc77udvqat4mpg,0,10,241
25079,v0200fg10000ce47tqbc77udvqat4mpg,0,9.34,241
25080,v0200fg10000ceasttbc77ufrpto27r0,0.25,10,348
25081,v0200fg10000ceasttbc77ufrpto27r0,0,10,348
25082,v0200fg10000cdpft2jc77u1eb8u6nmg,1.63,7.18,240
25083,v0300fg10000ccdcdirc77ufathvl8q0,0.15,10,102
25084,v0300fg10000ccdcdirc77ufathvl8q0,0,10,102
25085,v0300fg10000ccdcdirc77ufathvl8q0,0,10,102
25086,v0300fg10000ccdcdirc77ufathvl8q0,0,10,102
25087,v0d00fg10000cdnjb73c77u4301tbto0,0,10,346
25088,v0200fg10000c5l7esrc77ue3oi3tttg,2.42,7.58,338
25089,v0200fg10000cccroqrc77u4aoo96png,3.56,10,19
25090,v0200fg10000cccroqrc77u4aoo96png,0,6.43,19
25091,v0d00fg10000cdjj1qjc77ufemjr3bhg,0.38,10,343
25092,v0d00fg10000cdjj1qjc77ufemjr3bhg,0,10,343
25093,v0d00fg10000cdjj1qjc77ufemjr3bhg,0,10,343
25094,v0d00fg10000ccuehg3c77u8kuhdkoag,0.38,10,102
25095,v0d00fg10000ccuehg3c77u8kuhdkoag,0,10,102
25096,v0d00fg10000ccuehg3c77u8kuhdkoag,0,10,102
25097,v0d00fg10000cduclgrc77uahqhfkavg,0,10,353
25098,v0d00fg10000cduclgrc77uahqhfkavg,0,10,353
25099,v0d00fg10000cduclgrc77uahqhfkavg,0,10,353
25100,v0d00fg10000cduclgrc77uahqhfkavg,0,10,353
25101,v0d00fg10000cduclgrc77uahqhfkavg,0,10,353
25102,v0300fg10000cdn0qurc77u657mfv3n0,0,6.68,342
25103,v0d00fg10000ccurd23c77ubno85nsp0,0,10,196
25106,v0300cf40000bur5eq1t0tceba7tn2rg,0.73,10,120
25107,v0300cf40000bur5eq1t0tceba7tn2rg,0,10,120
25108,v0300cf40000bur5eq1t0tceba7tn2rg,0,9.97,120
25109,v0d00fg10000cdup8gjc77ufls2vif7g,0.01,1.67,312
25110,v0200fg10000cdsspirc77u2115mru60,0.01,10,164
25111,v0200fg10000cdsspirc77u2115mru60,0,3.3,164
25112,v0d00fg10000cd76odbc77ubidgvtb9g,0.01,10,359
25113,v0200fg10000cdlg63bc77u10efin5ag,6.67,10,338
25114,v0d00fg10000ce1l2o3c77u54779bo50,0.17,10,353
25115,v0d00fg10000ce1l2o3c77u54779bo50,0,10,353
25116,v0d00fg10000cd0f2c3c77uctgo6ukb0,0.17,10,319
25117,v0200fg10000ca9kvrjc77ucb87jnqe0,0.01,10,346
25118,v0200fg10000ca9kvrjc77ucb87jnqe0,0,10,346
25119,v0200fg10000cbm8sbjc77u5atu4p4t0,2.12,10,319
25120,v0200fg10000cbm8sbjc77u5atu4p4t0,0,7.88,319
25121,v0d00fg10000cd0fk9bc77u5eljh8gjg,0.34,10,57
25122,v0d00fg10000cd0fk9bc77u5eljh8gjg,0,10,57
25123,v0d00fg10000cd0fk9bc77u5eljh8gjg,0,10,57
25124,v0d00fg10000cd0fk9bc77u5eljh8gjg,0,9.66,57
25125,v0d00fg10000cbqd2abc77u0kd8e3gvg,0,10,57
25126,v03033g10000cbmse0bc77u65g9k5n3g,3.52,10,48
25127,v03033g10000cbmse0bc77u65g9k5n3g,0,9.94,48
25128,v0d00cg10000c8mkqh3c77u81ofbsghg,1,10,56
25129,v0200fg10000ca2b0grc77u8lr9qs3ug,6.99,9.99,310
25131,v0d00cg10000c3p7enjc77u1hnsovjog,3.82,10,228
25132,v0300fg10000cdn0qn3c77u0pii70vag,0,10,81
25133,v0300fg10000cdn0qn3c77u0pii70vag,0,10,81
25134,v0300fg10000cdn0qn3c77u0pii70vag,0,10,81
25135,v0300fg10000cdn0qn3c77u0pii70vag,0,10,81
25136,v0300fg10000cdn0qn3c77u0pii70vag,0,10,81
25137,v0300fg10000c5n9bu3c77u4m40tjkt0,3.94,9.99,131
25138,v0200fg10000cdqmqb3c77uech5c85dg,2,5,148
25139,v0d00fg10000ccgipljc77ucajb6v7bg,3.53,6.47,106
25140,v0200fg10000c8nfj3bc77u66g95qe0g,1.51,10,349
25141,v0200fg10000c8nfj3bc77u66g95qe0g,0,10,349
25142,v0200fg10000c8nfj3bc77u66g95qe0g,0,9.12,349
25143,v0d00fg10000c9rjipjc77u827mq1gg0,0,10,352
25144,v0d00fg10000c9rjipjc77u827mq1gg0,0,10,352
25145,v0d00fg10000c9rjipjc77u827mq1gg0,0,10,352
25146,v0d00fg10000c9rjipjc77u827mq1gg0,0,10,352
25147,v0d00fg10000c9rjipjc77u827mq1gg0,0,10,352
25148,v0d00fg10000c93fnjjc77u39427t070,2.22,4.84,310
25149,v0200fg10000cd8kvobc77ubk3oafae0,6.95,9.99,71
25150,v0300fg10000c8k0jlrc77u3r0hbk9jg,0.44,10,353
25151,v0300fg10000c8k0jlrc77u3r0hbk9jg,0,10,353
25152,v0300fg10000c8k0jlrc77u3r0hbk9jg,0,10,353
25153,v0d00fg10000c8pggm3c77u1j7ki68gg,0.22,10,347
25154,v0d00fg10000c8pggm3c77u1j7ki68gg,0,10,347
25155,v0d00fg10000c8pggm3c77u1j7ki68gg,0,10,347
25156,v0d00fg10000c8pggm3c77u1j7ki68gg,0,9.78,347
25157,v0300fg10000c49qib3c77u887gqnhlg,2.25,9.99,349
25160,v0200fg10000cdue0orc77ubd385msi0,1.85,8.14,235
25161,v0200fg10000cbrguubc77u4b4pk0cl0,1.69,10,102
25162,v0200fg10000cbrguubc77u4b4pk0cl0,0,10,102
25163,v0200fg10000cbrguubc77u4b4pk0cl0,0,9.99,102
25164,v0200fg10000ccjsb23c77u1lso7jn0g,1.11,10,81
25165,v0200fg10000ccjsb23c77u1lso7jn0g,0,10,81
25166,v0200fg10000ccjsb23c77u1lso7jn0g,0,10,81
25167,v0200fg10000ccjsb23c77u1lso7jn0g,0,10,81
25168,v0200fg10000ccjsb23c77u1lso7jn0g,0,9.97,81
25169,v0300fg10000cc43p8jc77ua4gl4f360,0.02,10,76
25170,v0300fg10000cc43p8jc77ua4gl4f360,0,10,76
25171,v0300fg10000cc43p8jc77ua4gl4f360,0,10,76
25172,v0300fg10000cc43p8jc77ua4gl4f360,0,10,76
25175,v0d00fg10000cdjt8s3c77u49dlmf8k0,3.93,6.07,305
25176,v0200fg10000cd1suebc77u67ibbanlg,4.03,5.97,32
25177,v0200fg10000cd5moejc77ucj0qk2ji0,4.12,10,57
25178,v0d00fg10000ce2m803c77ue59vjb7t0,0,10,37
25179,v0d00fg10000ce2m803c77ue59vjb7t0,0,10,37
25180,v0300fg10000cdfnq93c77udmmd4u0i0,0,10,344
25181,v0d00fg10000cc25sijc77ufk8h6nkfg,0.11,9.89,69
25182,v0200fg10000c7cmicjc77uc95j4favg,0.05,10,397
25183,v0200fg10000c7cmicjc77uc95j4favg,0,10,397
25184,v0300fg10000c475dgjc77u6sht3el40,5.52,10,56
25185,v0300fg10000c475dgjc77u6sht3el40,0,10,56
25186,v0200fg10000cd2f7sbc77u62u7crib0,0.37,10,12
25187,v0200fg10000cd2f7sbc77u62u7crib0,0,10,12
25188,v0200fg10000cd2f7sbc77u62u7crib0,0,9.63,12
25189,v0300fg10000ccdd2ebc77u5kefhp3b0,4.16,5.17,113
25191,v0200fg10000cds9qpjc77uem7vai52g,2.67,7.33,203
25199,v0200fg10000cbn1pebc77ualnl12scg,0,10,228
25200,v0200fg10000cbn1pebc77ualnl12scg,0,10,228
25201,v0d00fg10000cb3cpl3c77ubeb3pnss0,0.01,2.73,164
25202,v0200fg10000cc9deijc77u4hbifpvg0,4.77,10,20
25203,v0d00fg10000cckosvrc77u73nsrdcmg,0.66,9.34,398
25204,v0d00fg10000ccntrmrc77u92fd27j90,0,2.39,69
25206,v0d00fg10000cbad93rc77u6c9r40pkg,7.2,10,56
25207,v0200fg10000cdtmm03c77u4jfsi0h50,0,2.7,105
25208,v0d00fg10000cc525djc77u14ll7eo90,0,4.72,57
25209,v0300fg10000cd6l3irc77u7qmqavj70,0.08,7.1,145
25210,v0300fg10000caisv0bc77ue4n4hp78g,2.9,10,346
25211,v0300fg10000caisv0bc77ue4n4hp78g,0,10,346
25212,v0300fg10000caisv0bc77ue4n4hp78g,0,10,346
25213,v0300fg10000caisv0bc77ue4n4hp78g,0,9.97,346
25214,v0d00fg10000cdiomqjc77uar8t0dq2g,3.25,6.75,203
25215,v0200cg10000c4s3363c77u2df4i79og,0.01,10,353
25219,v0d00fg10000cc9dverc77u5ongictsg,1.04,7.59,69
25220,v0200fg10000cc2702jc77u4jbjk8ar0,4.18,10,13
25221,v0200fg10000cc2702jc77u4jbjk8ar0,0,10,13
25222,v0d00fg10000c434r23c77u9q5id1870,2.34,10,13
25223,v0d00fg10000c434r23c77u9q5id1870,0,10,13
25224,v0d00fg10000cd8gtfjc77ub6v8bmu7g,4.08,9.99,312
25225,v0200fg10000ccqljqbc77ue59khsskg,0,6.83,338
25226,v0d00fg10000cdf043bc77u8747rj4q0,0,10,81
25227,v0d00fg10000cdf043bc77u8747rj4q0,0,10,81
25230,v0300fg10000cdsq81jc77uepuopou2g,0.06,10,19
25231,v0300fg10000c80f3s3c77ucbtv123f0,0.83,10,347
25232,v0300fg10000c80f3s3c77ucbtv123f0,0,10,347
25233,v0300fg10000c80f3s3c77ucbtv123f0,0,7.64,347
25234,v0200fg10000c8dh2lrc77u3f3mdmdp0,1.31,2.97,61
25235,v0d00fg10000ce090d3c77ua7sjkfop0,0,10,352
25236,v0d00fg10000ce090d3c77ua7sjkfop0,0,10,352
25237,v0d00fg10000ce090d3c77ua7sjkfop0,0,10,352
25240,v0d00fg10000cdn573bc77u2nuf096b0,0,9.01,231
25241,v0300f740000bt2e3b2k4pital15tdr0,3.09,10,69
25242,v0300f740000bt2e3b2k4pital15tdr0,0,10,69
25243,v0300f740000bt2e3b2k4pital15tdr0,0,10,69
25244,v0300f740000bt2e3b2k4pital15tdr0,0,10,69
25245,v0300f740000bt2e3b2k4pital15tdr0,0,10,69
25249,v0200fg10000c6107pbc77u08s2deppg,0,10,37
25250,v0300f0a0000buba0mrpceqgdjg6711g,0.31,10,84
25251,v0300fg10000cddpmubc77uc57a1pba0,4.52,8.88,305
25252,v0300fg10000c200h2fo3gc6tvanmb4g,4,6,235
25253,v0200fg10000ccu3s6rc77u734l7d8v0,2.82,7.18,148
25254,v0200fa30000bsqk3qa6aciaiq37die0,0,10,93
25255,v0200fa30000bsqk3qa6aciaiq37die0,0,10,93
25256,v0200fa30000bsqk3qa6aciaiq37die0,0,10,93
25257,v0200fg10000cbst5a3c77u4idq57agg,0.4,5.8,10
25258,v0300f180000c04dk00cqhlcp4kfmdpg,0,1.33,203
25259,v0200fg10000cdrd623c77u41eqtn1ug,0.04,10,352
25260,v0200fg10000cdrd623c77u41eqtn1ug,0,10,352
25261,v0200fg10000cdrd623c77u41eqtn1ug,0,10,352
25262,v0200fg10000cdrd623c77u41eqtn1ug,0,10,352
25263,v0200fg10000cdrd623c77u41eqtn1ug,0,10,352
25264,v0200fg10000cdnpfs3c77u9elodphgg,1.26,10,346
25265,v0200fg10000cdnpfs3c77u9elodphgg,0,10,346
25266,v0200fg10000cdnpfs3c77u9elodphgg,0,10,346
25267,v0200fg10000ccu41brc77u4ur2rdleg,1.26,5.6,71
25268,v0d00fg10000cddpqerc77u2sqmv1ulg,2.09,10,359
25269,v0d00fg10000cddpqerc77u2sqmv1ulg,0,7.91,359
25270,v0200fg10000cdbt2ijc77udo7n6ub20,3.21,6.79,228
25272,v0300fg10000cdgq473c77ufi5utb0tg,0.02,10,349
25273,v0300fg10000cdgq473c77ufi5utb0tg,0,10,349
25274,v0300fg10000cdgq473c77ufi5utb0tg,0,10,349
25275,v0300fg10000cdgq473c77ufi5utb0tg,0,10,349
25276,v0300fg10000cdgq473c77ufi5utb0tg,0,10,349
25277,v0200fg10000cdll573c77uark1i793g,0.02,10,81
25278,v0200fg10000cdll573c77uark1i793g,0,10,81
25279,v0200fg10000cdll573c77uark1i793g,0,10,81
25280,v0200fg10000cdb6bojc77u28pg49tr0,0.01,10,346
25281,v0200fg10000cdb6bojc77u28pg49tr0,0,10,346
25282,v0200fg10000cdb6bojc77u28pg49tr0,0,10,346
25283,v0200fg10000cdb6bojc77u28pg49tr0,0,10,346
25284,v0300fg10000cdjj3ubc77u1fvkpio1g,3.49,6.52,240
25285,v0300fg10000cd1tsojc77ue4ivus170,1.26,8.73,76
25286,v0d00fg10000cds71trc77u03mk8bjpg,0.03,10,81
25287,v0d00fg10000cds71trc77u03mk8bjpg,0,10,81
25288,v0d00fg10000cds71trc77u03mk8bjpg,0,10,81
25289,v0d00fg10000cds71trc77u03mk8bjpg,0,10,81
25290,v0d00fg10000cds71trc77u03mk8bjpg,0,10,81
25291,v0300fg10000ccq1rk3c77u1q2v46p2g,0.03,4.3,240
25292,v0200fg10000cbmrij3c77ufk6l4s61g,0.03,10,349
25293,v0200fg10000cbmrij3c77ufk6l4s61g,0,10,349
25294,v0200fg10000c9p2dgbc77u8hs47ptgg,0.03,10,310
25295,v0200fg10000c9p2dgbc77u8hs47ptgg,0,10,310
25296,v0200fg10000cdbn4k3c77u72b4gjam0,0.03,6.33,37
25297,v0200fg10000cdlfutrc77uff5lnqp90,1.65,4.53,240
25298,v0d00fg10000cedsr5jc77u8dqvj7uhg,0,10,106
25299,v0d00fg10000cedsr5jc77u8dqvj7uhg,0,10,106
25300,v0d00fg10000cdmu783c77u8k24s36e0,0,5.19,305
25301,v0d00fg10000cc8vpjjc77uevovqejqg,0,10,349
25302,v0d00fg10000cc8vpjjc77uevovqejqg,0,10,349
25303,v0d00fg10000cc8vpjjc77uevovqejqg,0,10,349
25304,v0d00fg10000cc8vpjjc77uevovqejqg,0,10,349
25305,v0d00fg10000cc8vpjjc77uevovqejqg,0,10,349
25310,v0d00fg10000cdlgsijc77ubmda06pr0,0,4.95,133
25311,v0300fg10000cdd8vv3c77uarf957d90,0,10,359
25312,v0300fg10000cdd8vv3c77uarf957d90,0,10,359
25313,v0d00fa80000bvrd0tn1ij23ose064d0,1.62,8.39,359
25314,v0d00fg10000cdgaqejc77u98vjn8id0,0,4.95,305
25315,v0d00fg10000cct47fjc77u5eli2iun0,0,3,333
25316,v0300fg10000cdsanmbc77u5ecehv4j0,2.94,6.84,131
25317,v0d00fg10000cbtlodbc77u7tdqpu5f0,0.26,3.17,322
25318,v0200fg10000cb44lbbc77u35cmdvv70,4.32,5.68,312
25319,v0300fg10000cbp2kkrc77u9e5f02pqg,0.05,10,84
25320,v0300fg10000cbp2kkrc77u9e5f02pqg,0,10,84
25321,v0300fg10000cbp2kkrc77u9e5f02pqg,0,10,84
25322,v0200fg10000cdbkhfrc77u1du02mrm0,0.05,10,76
25323,v0d00fg10000cdgu4cbc77ub87okrf10,0.39,2.06,105
25324,v0200fg10000ce3c2rrc77uaf23fl8m0,3.39,5.3,235
25325,v0300fg10000cdoe3prc77ufar3e2efg,3.13,4.34,113
25327,v0300fg10000cdb9ksrc77ufbp0b23qg,0.01,7.3,14
25328,v0d00fg10000ccr31mjc77u9qhh4fk00,0,3,322
25329,v0300fg10000ca5kle3c77uc96ng9qeg,0,10,349
25330,v0300fg10000ca5kle3c77uc96ng9qeg,0,10,349
25331,v0300fg10000ca5kle3c77uc96ng9qeg,0,10,349
25332,v0300fg10000ca5kle3c77uc96ng9qeg,0,10,349
25333,v0300fg10000ca5kle3c77uc96ng9qeg,0,10,349
25334,v0200fg10000cc67nijc77u7qe2j7t00,0,10,108
25335,v0200fg10000cc67nijc77u7qe2j7t00,0,10,108
25336,v0300fg10000caa2l9jc77uebc6jk20g,6.74,10,240
25338,v0200fg10000cbtnh9rc77ueup8lvbjg,0.01,10,397
25339,v0200fg10000ccldgljc77u0jr17podg,0.4,9.6,12
25340,v0200fg10000cd9tb5jc77u8b1ckp34g,0.01,3.03,71
25341,v0300fg10000cdhlv2bc77ub9n7f27n0,4.39,10,359
25342,v0300fg10000cdhlv2bc77ub9n7f27n0,0,10,359
25343,v0300fg10000cdhlv2bc77ub9n7f27n0,0,9.98,359
25344,v0300fg10000cd1297jc77u3rrjp4gng,2.81,10,346
25345,v0300fg10000cd1297jc77u3rrjp4gng,0,10,346
25346,v0300fg10000cd1297jc77u3rrjp4gng,0,10,346
25347,v0d00fg10000ccijmujc77ubvbn5eiu0,0.64,10,196
25348,v0d00fg10000ccijmujc77ubvbn5eiu0,0,10,196
25349,v0200fg10000cdnq0nbc77uclsrh11p0,0,10,305
25350,v0200fg10000cdnq0nbc77uclsrh11p0,0,2.22,305
25351,v0200fg10000ce4513jc77ubnssonmfg,0.17,10,145
25352,v0200fg10000cbdndfbc77udeei4t100,1.55,3.27,131
25353,v0200fg10000cdd8h73c77u02q6s98eg,3.51,10,346
25354,v0200fg10000cdd8h73c77u02q6s98eg,0,10,346
25355,v0200fg10000cdd8h73c77u02q6s98eg,0,10,346
25356,v0200fg10000cdd8h73c77u02q6s98eg,0,9.99,346
25357,v0300fg10000ccsobqjc77uf0a6f21u0,0.43,9.57,93
25359,v0d00ccc0000c11nl25il8d4k5q25cgg,0.05,1.65,80
25360,v0d00fg10000ccpuib3c77u45og1o0kg,0.05,6.24,322
25361,v0d00fg10000cddnq8rc77u98viudhm0,4.09,10,349
25362,v0d00fg10000cddnq8rc77u98viudhm0,0,10,349
25363,v0d00fg10000cddnq8rc77u98viudhm0,0,9.98,349
25364,v0d00fg10000cd4m2ejc77u0dt7svus0,0.02,10,32
25365,v0d00fg10000cd4m2ejc77u0dt7svus0,0,10,32
25366,v0d00fg10000ce32ke3c77udl83poou0,2.99,10,344
25367,v0d00fg10000ce32ke3c77udl83poou0,0,10,344
25368,v0d00fg10000ce32ke3c77udl83poou0,0,10,344
25369,v0d00fg10000ce32ke3c77udl83poou0,0,10,344
25370,v0300fg10000cdabtlbc77u6glk9dcb0,0.92,9.07,347
25371,v0d00fg10000cdi8mlbc77u555lk01lg,0.61,10,228
25372,v0300fg10000ce0ai2rc77ud8m36hs20,3.04,8.22,164
25373,v0d00fg10000c726tkjc77u6j7q9pocg,3.51,6.2,203
25374,v0200fg10000cdktbn3c77u403mgni30,0.01,10,353
25375,v0d00fg10000cdac5prc77uc7mvgg59g,4.31,9.99,312
25376,v0d00fg10000cafirtrc77u4vhv379d0,2.86,7.14,60
25377,v0200fg10000caausrjc77u0u2kgvstg,7.17,10,312
25378,v02c8eg10000c4moeurc77uamprctitg,1.4,9.77,105
25379,v0d00fg10000cc9go33c77u88r3sj9cg,0,10,337
25380,v0d00fg10000cc9go33c77u88r3sj9cg,0,10,337
25381,v0d00fg10000cc9go33c77u88r3sj9cg,0,10,337
25382,v0d00fg10000cc9go33c77u88r3sj9cg,0,10,337
25383,v0d00fg10000cc9go33c77u88r3sj9cg,0,10,337
25384,v0d00fg10000cd8hju3c77ubqo3ek920,1.21,10,81
25385,v0d00fg10000cd8hju3c77ubqo3ek920,0,10,81
25386,v0d00fg10000cd8hju3c77ubqo3ek920,0,10,81
25387,v0d00fg10000cd8hju3c77ubqo3ek920,0,10,81
25388,v0d00fg10000cd8hju3c77ubqo3ek920,0,10,81
25390,v0300fg10000cdoaf73c77uacsqq2br0,0.01,10,359
25391,v0300fg10000cdoaf73c77uacsqq2br0,0,10,359
25392,v0200fg10000cbvnbh3c77u9uhruosag,2.89,10,84
25393,v0d00fg10000cdgbbjbc77u4e5odsf1g,1.87,8.12,235
25394,v0200fg10000ccra93bc77ub39dkj4m0,0.01,1.73,232
25395,v0200fg10000cds72a3c77u01avihtg0,0.01,10,102
25396,v0200fg10000cds72a3c77u01avihtg0,0,10,102
25397,v0200fg10000cds72a3c77u01avihtg0,0,10,102
25398,v0200fg10000cds72a3c77u01avihtg0,0,10,102
25399,v0300fg10000cdq9serc77u74u8ff2og,0.01,4.3,164
25400,v0300fg10000c7db413c77u9e04cubq0,7.22,9.51,398
25402,v0300cg10000c6lipnrc77u36u2to9ag,0.83,10,118
25403,v0d00fg10000cdu4bdjc77u3mc0m8al0,2.94,7.04,37
25404,v0200fg10000ccm9ejbc77uf2oigg7dg,0.4,10,10
25405,v0300fg10000cdhoge3c77ua9u7gk2ug,2.33,10,349
25406,v0300fg10000cdhoge3c77ua9u7gk2ug,0,10,349
25407,v0300fg10000cdhoge3c77ua9u7gk2ug,0,10,349
25408,v0300fg10000cdhoge3c77ua9u7gk2ug,0,10,349
25409,v0300fg10000cdhoge3c77ua9u7gk2ug,0,9.98,349
25410,v0300fg10000ce4m8kbc77ud2h1eau6g,0.02,10,342
25411,v0300fg10000ce4m8kbc77ud2h1eau6g,0,10,342
25412,v0300fg10000ce4m8kbc77ud2h1eau6g,0,10,342
25414,v0d00fg10000ccq5odjc77u288mr10bg,2.22,7.79,49
25415,v0200fg10000cd7lftbc77u9432ii3b0,4.3,5.7,231
25416,v0200fg10000cce5kujc77ufh0ueh8jg,0,7.12,398
25417,v0200fg10000cdflgpbc77u33o3qubvg,4.08,10,36
25420,v0d00fg10000cb4e65bc77uf11qfkre0,0.19,10,19
25421,v0d00fg10000cb4e65bc77uf11qfkre0,0,10,19
25422,v0d00fg10000cb4e65bc77uf11qfkre0,0,10,19
25423,v0d00fg10000cb4e65bc77uf11qfkre0,0,10,19
25424,v0300fg10000cb1r1urc77uc1pmdbv90,0,10,360
