sample_id,category_name,onset,offset,label
-Tdc3q7JRto,Truck,0,4,25
-QFn83KrEFM,Truck,0,10,25
-HWpZgDLGr8,Truck,0,10,25
-VztaAFOxJk,Truck,0,10,25
-K1JViXX9B4,Truck,0,10,25
-EtIYMs01ZM,Truck,0,10,25
-ICTHK8dxiM,Truck,0,10,25
-P8t-8K7Nog,Truck,0,10,25
-XuYrreB4yo,Truck,0,10,25
-4XAxg0q2tU,Truck,0,10,25
-9miNA96XpI,Truck,0,10,25
-Mo58xHTBBM,Truck,0,10,25
-3gSkrDKNSA,Truck,0,2,25
-E_wxtWDQZ4,Truck,0,10,25
-JJrKDsw16U,Truck,0,10,25
-FMfpk6r3c4,Truck,0,10,25
-U81YEKgw04,Truck,0,10,25
-D4aoPlD81Y,Truck,0,10,25
-clJ2RMp3-0,Truck,0,10,25
-1Q21cZhHDE,Truck,0,10,25
-eG-t98SF38,Truck,0,10,25
-L_2n-o_74Y,Truck,0,10,25
-fDaqzmmgDU,Truck,0,10,25
-aHvje1_01M,Truck,0,10,25
-1s0DWApvT8,Truck,0,10,25
-Arp8czTjqo,Truck,0,10,25
-7naGvL3yig,Truck,0,10,25
--gKfbzT1VY,Truck,0,10,25
-0Hf2I8AFI8,Truck,8,10,25
-74wyz6FYhg,Truck,0,10,25
-QYgW-Ex6SU,Truck,0,10,25
-2NBZUCcvm0,Truck,0,10,25
-_IdSEcDj3I,Truck,0,10,25
-Q2IoqAyH4A,Truck,0,10,25
-8OITuFZha8,Truck,0,10,25
-cqIEy6nTOc,Truck,0,10,25
-d7973HHglI,Truck,0,10,25
-6XGcz56P9s,Truck,0,10,25
-7JyNNTdmiQ,Truck,0,10,25
-EnGyk2Yv1o,Truck,0,10,25
-Tp3z6RO2aw,Truck,0,10,25
-UBagB1UxV8,Truck,0,10,25
-4LGMEr9FtY,Truck,0,10,25
-FUt3V6--Og,Truck,0,10,25
-Jsu4dbuO4A,Truck,0,10,25
-EDKLrdJ0CM,Truck,0,10,25
-57EP-Yyt4s,Truck,0,6,25
-hKF_JXNseU,Truck,0,10,25
-DFmWLDkxQg,Truck,0,10,25
-NsqshmWlr0,Truck,0,10,25
-1B3CzpiW1M,Truck,0,10,25
-4_8Y4WOu7E,Truck,0,10,25
-XXyUQG-SRg,Truck,0,10,25
-Z0qBdSV1PY,Truck,0,10,25
-8-kuOPyPmA,Truck,0,8,25
-fkwU-Cxrl8,Truck,0,10,25
-aWgj3vUL7k,Truck,0,10,25
-39q4y0tt-g,Truck,0,4,25
-Kdd55ITPOg,Truck,0,6,25
-BCOY2XYUas,Truck,0,10,25
-M7a-eMvZhQ,Truck,4,10,25
-HyiQrHcAzk,Truck,0,10,25
-6xajA2OIg0,Truck,7,10,25
-Ei2LE71Dfg,Truck,0,4,25
-8WLbhKHmzE,Truck,0,10,25
-ak5JZyvZG0,Truck,0,10,25
-QWNPmXqLF4,Truck,5,10,25
-Lp-7hQvXcA,Truck,0,3,25
-_RcXZZzcUQ,Truck,0,10,25
-0MrEZKJ5MQ,Truck,0,10,25
-A6kW0_ycWw,Truck,0,10,25
-Mkz2Oc_56I,Truck,0,10,25
-IGtwN_J4r8,Truck,0,10,25
-gFcdjx9eRI,Truck,0,10,25
--ivFZu-hlc,Truck,0,10,25
-FWkB2IDMhc,Truck,0,10,25
-574Zi5ta6g,Truck,0,10,25
-5UvXobuBos,Truck,0,10,25
-QU_xNhKNfU,Truck,0,10,25
-Q1vDwPlBoU,Truck,0,10,25
-AL1aTUPgiQ,Truck,0,10,25
-SDCJ8DJoHY,Truck,0,10,25
-M9LxnABB1c,Truck,0,10,25
-MOtgCsHoEc,Truck,0,10,25
-gcMj5AQ2ys,Truck,0,10,25
-fG650UdJ3U,Truck,8,10,25
-3oUmjZ4b9o,Truck,0,10,25
-UVjilsIFg0,Truck,0,10,25
-Mn3laA2KZc,Truck,0,10,25
-bVSfBL3FIs,Truck,0,10,25
-8TniOLKP5w,Truck,0,10,25
-X8yxPW6YeE,Truck,0,5,25
-I1YtbHRWFM,Truck,0,10,25
-coawlxgw6o,Truck,0,2,25
-Eji8SnlVrY,Truck,7,10,25
-MTVKXvFpbU,Truck,0,10,25
-3PplV0ErOk,Truck,0,10,25
-JnkWPwjlS4,Truck,0,10,25
-L85N9dFq48,Truck,8,10,25
-8IP6mErHSM,Truck,0,2,25
-G7qHyhEZEY,Truck,4,6,25
-cuoF4rgpvU,Truck,0,10,25
-0B_CYyG5Dg,Truck,0,10,25
-9qnN5kQGdM,Truck,0,10,25
-4InX9dodOk,Truck,0,10,25
-agN-b6AHBY,Truck,0,10,25
-TihdrGxWFA,Truck,0,10,25
-26ansJluVo,Truck,0,10,25
-NwsmZFsbUQ,Truck,0,10,25
-35_gJSKJkk,Truck,0,10,25
-AuBtRrC1pk,Truck,0,10,25
-4wFZN7XLF4,Truck,0,10,25
PORZmak0JQY,Shofar,0,10,22
-9LmMF6IHmY,Shofar,0,3,22
rA7o3bNVh_Y,Shofar,0,10,22
x6f0yu_JzsE,Shofar,0,10,22
_tGdoqj0Qh8,Shofar,0,10,22
iQLenBcK45s,Shofar,6,10,22
Q6DKKTDCi1U,Shofar,0,10,22
pOL_cNsoR9I,Shofar,0,10,22
eYYMdLk4IcY,Shofar,7,10,22
lVytIMrX0UA,Shofar,0,10,22
TVUQoCs9fQk,Shofar,8,10,22
dAcYOigmG88,Shofar,0,10,22
wibPUdEs6K8,Shofar,3,10,22
TEy5H1Pe7ck,Shofar,0,10,22
pZHiz-meYow,Shofar,6,10,22
7qbbqP9mTIE,Shofar,0,2,22
Xoz7A7C6-a8,Shofar,0,10,22
RxLNDhT6uhU,Shofar,0,10,22
j3vGopca9XU,Shofar,8,10,22
QdHGmqMLi5Q,Shofar,0,10,22
-NZJ_e-JSdU,Shofar,0,4,22
eWrGKYS0TUY,Shofar,0,3,22
NmeAGwdsj6I,Shofar,0,10,22
BgmQCN0MQD4,Shofar,0,10,22
wzQbibs2Ea0,Shofar,0,10,22
Cf0XM1z11rw,Shofar,4,8,22
6dT50gS1luc,Shofar,0,10,22
XKQH1j7iVtA,Shofar,0,10,22
RF3nBIOPpyc,Shofar,0,10,22
PIH02iPJsG8,Shofar,0,10,22
jWapp2yk1B8,Shofar,0,10,22
yuFxx4JRdNg,Shofar,6,10,22
eUPu03vkeXY,Shofar,0,10,22
SV-TQEyCOK8,Shofar,0,10,22
Ld2gLtzGRL0,Shofar,0,10,22
lAA0QneMahs,Shofar,1,10,22
B-3JyKgt7pw,Shofar,0,10,22
LXroS71nkNk,Shofar,0,10,22
GZIr3RUF9MA,Shofar,4,10,22
NF3M5beSlyM,Shofar,0,10,22
BLnaG5Fho44,Shofar,0,10,22
lrUgYw22VOU,Shofar,3,10,22
JLUTx6TrNGQ,Shofar,2,7,22
csntczRbWvw,Shofar,4,10,22
QLi36r_bk_Y,Shofar,0,10,22
KubosyRbGWo,Shofar,4,10,22
fR1xYEILoPw,Shofar,0,10,22
gKWFm80IP0Q,Shofar,0,10,22
CW4rsibJdlM,Shofar,0,10,22
E8xP0lo8cx8,Shofar,0,10,22
FW5gyqVpedw,Shofar,0,10,22
NXQGt6CC1tc,Shofar,0,10,22
Eqn4IlzpfHs,Shofar,0,10,22
oOJ_jc61nD4,Shofar,0,10,22
AFqWyhb5Guo,Shofar,0,10,22
5VxyvkdEpL4,Shofar,0,10,22
Ky_bMgJt9cU,Shofar,0,10,22
h7yqAYAY8uw,Shofar,0,10,22
qbtinSIsPfU,Shofar,0,10,22
v_-tKhdgF4s,Shofar,0,2,22
I6m2D0_K9tE,Shofar,0,10,22
0HlcDqvawyM,Shofar,0,10,22
DLaS3WZdRNw,Shofar,0,10,22
fslKQERbUO0,Shofar,0,10,22
S_n8p_XGq0E,Shofar,0,10,22
3bYYlSPyPnU,Shofar,0,10,22
2PfBt_cK07o,Shofar,0,10,22
j937stPy0sM,Shofar,0,2,22
3NHJUkdHwtA,Shofar,0,10,22
bVhz9R6Mgrc,Shofar,0,4,22
Qfw8LylVSfc,Shofar,0,10,22
YaqwKoHzVq8,Shofar,4,6,22
sfyd3WX2OjE,Shofar,0,10,22
rKGizeiNwi0,Shofar,0,10,22
HucIQq6Aky0,Shofar,6,8,22
eIARd5TSWBQ,Shofar,8,10,22
BoU_tWjVDn8,Shofar,7,10,22
6iefuGEvlHI,Shofar,0,10,22
rjsuq0kQqGQ,Shofar,0,10,22
weKt0KjakLI,Shofar,0,10,22
WE5ZhKSq90Q,Shofar,0,10,22
BgnSvbrhrKE,Shofar,0,6,22
0IQxynJmVcg,Motorcycle,0,10,19
0RGDINDHaQ8,Motorcycle,0,10,19
0ItlRaeE8fE,Motorcycle,4,10,19
-wblF8Yd3pQ,Motorcycle,0,10,19
-UmdTmFZMno,Motorcycle,0,10,19
-KdcpwL9psc,Motorcycle,5,10,19
-sdNwlxs4qA,Motorcycle,0,10,19
0CrFJ3YqIbk,Motorcycle,0,3,19
-nJpLdP1soU,Motorcycle,0,10,19
1C0bH19uXh0,Motorcycle,0,10,19
1C0bH19uXh0,Motorcycle,0,10,7
03y3RgMybY8,Motorcycle,0,10,19
-DfS3pZTBcQ,Motorcycle,0,10,19
0SK5s3_T3lU,Motorcycle,0,10,19
-wfzJ1-A5Lc,Motorcycle,0,10,19
-rt4hmZE2NA,Motorcycle,0,10,19
-kUFdYpIHPU,Motorcycle,0,7,19
-KmDAgYb0Uo,Motorcycle,0,10,19
-NDKWUJ16B4,Motorcycle,0,10,19
09hujnIv05Q,Motorcycle,0,10,19
-BtHxM5Uvig,Motorcycle,0,10,19
-H_3oEkKe0M,Motorcycle,2,10,19
0C6uNNxfcw8,Motorcycle,0,10,19
14wPUIldY6M,Motorcycle,0,10,19
-zKu4zUxnbk,Motorcycle,0,10,19
0F0lo2ICjVg,Motorcycle,0,10,19
-rCGeA7H8ig,Motorcycle,0,10,19
17N8TLC_-9E,Motorcycle,0,4,19
0jpK9KoFleI,Motorcycle,0,10,19
1EUE2fs-hZA,Motorcycle,0,10,19
03t97hiWnLc,Motorcycle,0,10,19
0X9wj5DvYnA,Motorcycle,4,10,19
-aMB5YLAxZo,Motorcycle,0,10,19
-o7Wy0ePIv4,Motorcycle,0,10,19
0-ELXD9GQXA,Motorcycle,0,10,19
-yks9hncucc,Motorcycle,0,10,19
0FoM1PBP5wE,Motorcycle,0,10,19
0813ZAMKBio,Motorcycle,0,10,19
-ztsjdrEqVQ,Motorcycle,6,10,19
1AWhzgxoytU,Motorcycle,0,10,19
-WOcO4B-Jis,Motorcycle,0,10,20
-WOcO4B-Jis,Motorcycle,0,10,19
0dNXQt5BtEw,Motorcycle,0,10,19
15UO-340RDg,Motorcycle,0,10,19
03_6oCyepKU,Motorcycle,0,10,19
06WgbDqqXPM,Motorcycle,0,10,19
0gkgoNTBLdE,Motorcycle,0,10,19
0jOAvZuo1SE,Motorcycle,0,10,19
0A5lcp2WFzI,Motorcycle,0,10,19
13XPDhrHoo0,Motorcycle,0,10,19
0l6r9b3V-So,Motorcycle,2,10,19
04VG5xPYxFw,Motorcycle,0,10,19
0VjkHdAS4mI,Motorcycle,0,10,19
1-4xqkRfFFc,Motorcycle,0,10,19
18-XenSGxAU,Motorcycle,0,10,19
-3-t7Sm6un0,Motorcycle,0,10,19
-yCQG9pXf_U,Motorcycle,0,5,19
0rSETXszQM0,Motorcycle,0,4,19
-B3Y_9682M8,Motorcycle,5,10,19
14cnVvpzOxQ,Motorcycle,0,10,19
0jiVxRwk-60,Motorcycle,4,10,19
-WwAxd-BBrs,Motorcycle,0,10,20
-WwAxd-BBrs,Motorcycle,0,10,19
-jnOQkG1gMs,Motorcycle,0,10,19
0ebMCZhF0oQ,Motorcycle,4,10,19
0XKaQKywFDA,Motorcycle,0,10,19
0V0MxUBtx9g,Motorcycle,0,10,19
-pdljKJHPgg,Motorcycle,0,10,19
0XpRRYZZs5o,Motorcycle,0,10,19
1-v2SFonosc,Motorcycle,0,10,19
-4D3Gkyisyc,Motorcycle,0,10,19
1BwO2S8XiOk,Motorcycle,0,10,19
-ZV0E0GucqQ,Motorcycle,0,10,19
-S-5z2vYtxw,Motorcycle,0,10,19
09NvcvNBR-w,Motorcycle,0,10,19
013ek35qYGg,Motorcycle,0,10,19
0p68pGdkUnE,Motorcycle,6,10,19
0GO42Oh_vmA,Motorcycle,0,10,19
0SoVB6iEHTU,Motorcycle,0,10,19
0dpHl5euqHU,Motorcycle,0,10,19
-YD4QvOyC9k,Motorcycle,1,10,19
-Iry0eQq4DQ,Motorcycle,0,10,19
0NQhj_mvLss,Motorcycle,0,10,19
1RQDHn5YiK8,Motorcycle,0,10,19
-DSwrKDGI7c,Acoustic guitar,0,10,1
-4oPjbOiSjI,Acoustic guitar,0,10,1
-AczMkg9mCg,Acoustic guitar,0,10,1
-9_fvHnpkmo,Acoustic guitar,0,10,1
-0oPui2fiaE,Acoustic guitar,0,10,1
-CMUF8xpFig,Acoustic guitar,0,10,1
-2BP7NAkFLk,Acoustic guitar,0,10,1
-8soqvqMMhY,Acoustic guitar,0,10,1
-2je75-0KNA,Acoustic guitar,0,10,1
-9Y076KDt2w,Acoustic guitar,0,10,1
-0WZoijgWto,Acoustic guitar,0,10,1
-4WioONkd78,Acoustic guitar,0,10,1
-CHSusoQX3g,Acoustic guitar,0,10,1
-0pPRv4nAWM,Acoustic guitar,0,10,1
-2RgOtEurSs,Acoustic guitar,0,10,1
-DgW3I5yBBE,Acoustic guitar,0,10,1
-Eyx2KSY5As,Acoustic guitar,0,10,1
-2q6kuuOdB0,Acoustic guitar,0,10,1
-ECajBUMQQ0,Acoustic guitar,0,10,1
-0P3vxYiblU,Acoustic guitar,0,10,1
-3TyrrbgEgQ,Acoustic guitar,0,10,1
-CLJmM1PKY4,Acoustic guitar,0,10,1
-7rhcT3NNtY,Acoustic guitar,0,10,1
--d2Z5qR4qQ,Acoustic guitar,0,10,1
-D0zH6poZbY,Acoustic guitar,0,10,1
-DcdNHF8c6A,Acoustic guitar,0,10,1
-6hh1UaSy9A,Acoustic guitar,0,10,1
--JxAySnD3Y,Acoustic guitar,0,10,1
-1bPo4d-3Z0,Acoustic guitar,0,10,1
-E2MNnK1ixs,Acoustic guitar,0,10,1
-G-3350TIrM,Acoustic guitar,0,10,1
-BYCPHzC_z4,Acoustic guitar,0,10,1
-EzgXKfh5Go,Acoustic guitar,0,10,1
-5xBW8BNKnE,Acoustic guitar,0,10,1
-BTqPaSanW4,Acoustic guitar,0,10,1
-6Q22zyI0h8,Acoustic guitar,0,10,1
-3MPnB4orhk,Acoustic guitar,0,10,1
-7xhPQmYYTk,Acoustic guitar,0,10,1
-Aa_Rm8ZljI,Acoustic guitar,0,10,1
-3TA9Fns4rA,Acoustic guitar,0,10,1
--bSurT-1Ak,Acoustic guitar,6,10,1
-9LSf3fUoYM,Acoustic guitar,0,10,1
-C41GoDauRQ,Acoustic guitar,0,10,1
-7z_g2ckXRo,Acoustic guitar,0,10,1
-ClhZuMx8EQ,Acoustic guitar,0,10,1
-9Scslp_ROM,Acoustic guitar,0,10,1
-8Y4qrcnKv8,Acoustic guitar,0,10,1
-2TjevpJuAs,Acoustic guitar,0,10,1
-12PNUDVUjA,Acoustic guitar,0,10,1
-C96gWRdNVM,Acoustic guitar,0,10,1
-09uCtwZOF0,Acoustic guitar,0,10,1
-BmlgYVs6A0,Acoustic guitar,0,10,1
-4uh-n7z1XU,Acoustic guitar,0,10,1
-5Ha9jY_hT4,Acoustic guitar,0,10,1
-4lR3P0luWI,Acoustic guitar,0,10,1
-1k1cir4qIc,Acoustic guitar,0,10,1
-GWm7pRV15U,Acoustic guitar,0,10,1
-0IpBrwQDUA,Acoustic guitar,0,10,1
-88uaKN9R3k,Acoustic guitar,0,10,1
-D8gYcJNp3E,Acoustic guitar,0,10,1
--GvhCexa_E,Acoustic guitar,0,10,1
-9GRE84DX2M,Acoustic guitar,0,10,1
-DzuaA0g024,Acoustic guitar,0,10,1
-3yRmj2NwTU,Acoustic guitar,0,10,1
-64KicbcQt4,Acoustic guitar,0,10,1
-BpgDEXKdx4,Acoustic guitar,0,10,1
-D7MLPP0GQQ,Acoustic guitar,0,10,1
-9Js3lP4vqs,Acoustic guitar,0,10,1
-EUup6JmUwA,Acoustic guitar,0,10,1
-FWb_Uy72CU,Acoustic guitar,0,10,1
-7OYJe6ioao,Acoustic guitar,0,10,1
-5zWq2etKA8,Acoustic guitar,0,10,1
-5j92zqG-Mw,Acoustic guitar,0,10,1
-1Gj9qjFRVk,Acoustic guitar,0,10,1
-6tJgFlNo-c,Acoustic guitar,0,10,1
-4WYfLAz3zE,Acoustic guitar,0,10,1
-46ku5CZAS8,Acoustic guitar,0,10,1
-88FrdcLdkw,Acoustic guitar,0,10,1
-7pvEiaWAcY,Acoustic guitar,0,10,1
-8HqbAVQl24,Acoustic guitar,0,10,1
-8lqS7ieWmc,Acoustic guitar,0,10,1
-B2xyW8KkpM,Acoustic guitar,0,10,1
-ENQiyOIcrc,Acoustic guitar,0,10,1
-AFx6goDrOw,Acoustic guitar,0,10,1
--qsECcA_3U,Acoustic guitar,0,10,1
-A9iGSBs438,Acoustic guitar,0,10,1
-ADzqyqPeas,Acoustic guitar,0,10,1
-9hqBiuwp2Y,Acoustic guitar,0,10,1
-FwRTkNgVic,Acoustic guitar,0,10,1
-9V3xlyCkLs,Acoustic guitar,0,10,1
-FgAkfgRrOE,Acoustic guitar,0,10,1
-2HeDmvtT5M,Acoustic guitar,0,10,1
-E0djSiyFNI,Acoustic guitar,0,10,1
-E0djSiyFNI,Acoustic guitar,0,10,3
-5jWW0IxRjo,Acoustic guitar,0,10,1
-5rVfNxVJSY,Acoustic guitar,0,10,1
-1rxHcRCiDo,Acoustic guitar,0,10,1
-4fL8AMnGQ4,Acoustic guitar,0,10,1
-51SjconobU,Acoustic guitar,0,10,1
-AWrX2EIY4g,Acoustic guitar,0,10,1
-GS-cR8XUMI,Acoustic guitar,0,10,1
-GlmbrP1Pn0,Acoustic guitar,0,10,1
-EYEYe-31wQ,Acoustic guitar,0,10,1
-Fduahpgt8I,Acoustic guitar,0,10,1
-8E4IvhlJ3I,Acoustic guitar,0,3,1
-37uZp3L3vw,Acoustic guitar,0,10,1
-DPoX0GdToU,Acoustic guitar,0,10,1
--5zANFBYzQ,Acoustic guitar,0,10,1
-GaIulg3Q8M,Acoustic guitar,0,10,1
--zF7ruOot0,Acoustic guitar,0,10,1
-E1zyCQE3es,Acoustic guitar,0,10,1
--R7bBR7hE4,Acoustic guitar,0,10,1
-03879e6MhU,Acoustic guitar,0,10,1
-5ryAgjJabg,Acoustic guitar,0,10,1
-1WgjQJ8ZqQ,Acoustic guitar,0,10,1
-EXJqzF-Bf0,Acoustic guitar,0,10,1
-53uqygEU84,Acoustic guitar,0,10,1
-6WEyprpIdQ,Acoustic guitar,0,5,1
-A7_Doj8A9g,Acoustic guitar,0,10,1
-7qHG9aDE4I,Acoustic guitar,0,10,1
-FB3AuvAXQg,Acoustic guitar,0,10,1
-6Z_lltrZ0w,Acoustic guitar,0,10,1
-1z0upPQSRU,Acoustic guitar,0,10,1
-33y0hmJOBk,Acoustic guitar,0,10,1
-CoEDbrRDTM,Acoustic guitar,0,10,1
-9v4yxKbqs4,Acoustic guitar,0,10,1
-CsvPPK20ps,Acoustic guitar,0,10,1
-11GfJ6UFV8,Acoustic guitar,0,10,1
-9QKXS0LaDc,Acoustic guitar,0,10,1
-AaLDAoJO14,Acoustic guitar,0,10,1
-6hckVgS_vM,Acoustic guitar,0,10,1
-8opyoruJSE,Acoustic guitar,0,10,1
-1XBP-nZ1bQ,Acoustic guitar,0,10,1
-5CRYUnzAcQ,Acoustic guitar,0,10,1
-8JBa54NFpU,Acoustic guitar,0,10,1
-41ertr_i3M,Acoustic guitar,0,10,1
-BFcExBQfAk,Acoustic guitar,0,10,1
-6YsD3SetJc,Acoustic guitar,0,10,1
-5ZfWTfqVVo,Acoustic guitar,0,10,1
--FJhcfXeow,Acoustic guitar,0,10,1
-8-Hy0FO_go,Acoustic guitar,0,10,1
-F5wSJwBZjU,Acoustic guitar,3,10,26
-F5wSJwBZjU,Acoustic guitar,3,10,1
-2c0AbqlqT8,Acoustic guitar,0,3,1
-C-nDsEzd74,Acoustic guitar,0,10,1
-0h43imMMzg,Acoustic guitar,0,10,1
-CwVjwh63FU,Acoustic guitar,0,10,1
-GOdzI5nPfA,Acoustic guitar,0,10,1
-6-fcqZjrmY,Acoustic guitar,0,10,1
-COeFt-jaMU,Acoustic guitar,0,10,1
-6KRo2ZcQMY,Acoustic guitar,0,10,1
-0Ghd8lbOmI,Acoustic guitar,0,10,1
2o93RmaqiLw,Train horn,0,7,24
7li4oPDlkvo,Train horn,0,10,24
1wWU0iUAm0U,Train horn,0,10,24
1NDvh04pBGU,Train horn,0,10,24
4tCcsoXT4mc,Train horn,0,10,24
2wG6EBWr5NQ,Train horn,0,10,24
7cEGk6FNpf0,Train horn,0,10,24
1mHYEQPpwls,Train horn,0,6,24
28lpUDQbsAU,Train horn,0,10,24
0EVyUEVloBc,Train horn,0,10,24
511xID91gOM,Train horn,0,8,24
7Ii3h-ogMEE,Train horn,0,10,24
6HNNRcOwdNc,Train horn,5,10,24
5kqVXgLVzhk,Train horn,0,10,24
5I8SBO3Usws,Train horn,0,10,24
2hcY8kXQj60,Train horn,0,10,24
6S6YUyHN56Y,Train horn,0,10,24
0bQnpp4aB_Q,Train horn,0,10,24
0rhSFPtqAhI,Train horn,0,10,24
1wXZatca5OU,Train horn,0,10,24
-xqoOAYnNEo,Train horn,0,10,24
0AR5GulKZKo,Train horn,0,10,24
27HIamF8pKo,Train horn,6,8,24
18wd5CmRyFU,Train horn,0,10,24
7YHdWiSOChc,Train horn,0,10,24
5Ny7dTGshOk,Train horn,0,10,24
-5jTPNu2Unc,Train horn,0,10,24
2BMHsKLcb7E,Train horn,0,6,24
3JR1kD2HQ_s,Train horn,0,10,24
3n4G4MbYRFE,Train horn,0,10,24
6lo3w_bSHwY,Train horn,0,10,24
4YNcm3tknVw,Train horn,0,10,24
7gCJvUklOco,Train horn,0,10,24
4ZHPpXmdG0g,Train horn,0,10,24
4-nx7nOna50,Train horn,0,10,24
1JfnWSwbxCw,Train horn,0,10,24
6FQKuPSCNzo,Train horn,0,10,24
3ndid3jni7M,Train horn,0,10,24
5oLozmidBnY,Train horn,0,10,24
2QXhTsNhzIQ,Train horn,0,10,24
-1oRfe0FQI8,Train horn,0,10,24
0smuyAnjIJI,Train horn,0,10,24
-u9BxBNcrw4,Train horn,0,10,24
0ACYrfUrcJU,Train horn,0,10,24
6CRbv7wRxMU,Train horn,0,10,24
6D8-2JQ6G0c,Train horn,0,10,24
0B8Wt5PiL1k,Train horn,0,10,24
2iwPgYGH_Ew,Train horn,0,10,24
-OanzatsuDY,Train horn,1,10,24
0NXdGlo-Mwo,Train horn,0,10,24
-U1ebnHfHEU,Train horn,0,10,24
0095-_8T5ZY,Train horn,0,10,24
13guh6z6X6g,Train horn,0,10,24
28AvGZWnCg8,Train horn,0,10,24
7QsxGFPOZrQ,Train horn,0,10,24
3rZKZ2bDiHQ,Train horn,0,10,24
7-NlcX-d0w4,Train horn,0,10,24
6XUF56FlKvg,Train horn,5,10,24
5yOga-6uyD8,Train horn,0,10,24
0kh5HKETL0A,Train horn,0,10,24
0QKj8bSma1g,Train horn,0,8,24
3k_4mlinK9w,Train horn,0,10,24
6hACE_1iS1I,Train horn,0,10,24
3Sml1wHcuxo,Train horn,0,10,24
1NIO0HSFUIo,Train horn,0,10,24
6xNjvLpKhrw,Train horn,0,10,24
2yRlRl8prmo,Train horn,0,10,24
1PaQmRw_VIs,Train horn,0,10,24
-n2qmn-4i3E,Train horn,0,10,24
3W-kCKzE4Lc,Train horn,0,10,24
4QHVLFkpiAI,Train horn,0,10,24
3UNrlWS46wI,Train horn,0,10,24
7XL--db_qQ4,Train horn,0,10,24
4zCGF-4R-Ws,Train horn,0,10,24
1WzI9RX3CnE,Train horn,0,10,24
5XYm_gWJmkk,Train horn,0,10,24
-qu6yqh6F_k,Train horn,0,10,24
-EovwXDEidU,Train horn,0,10,24
-RFRH50Qobg,Train horn,0,10,24
1UtX_r3nZp0,Train horn,0,10,24
2HNc9hg37Zs,Train horn,0,10,24
2tA9BBVzx5k,Train horn,0,10,24
6vsTXT8XJP4,Train horn,2,10,24
2vXwxPcjmdc,Train horn,0,10,24
2ceUOv8A3FE,Train horn,0,10,24
6RptdyF2Nu8,Train horn,0,10,24
3_pAoiTNFys,Train horn,0,10,24
-A3K0_gtK4c,Train horn,0,10,24
4z_y47YsieE,Train horn,0,10,24
6A9IBFSVYwY,Train horn,0,10,24
3fmEdb87BcU,Train horn,0,10,24
5R7ChPxlWjM,Train horn,0,10,24
5ttWKdrpWHU,Train horn,7,10,24
2WTDsKqQbZc,Train horn,0,4,24
3TB0dB1r59M,Train horn,0,10,24
7XsWZg3eUs8,Train horn,0,10,24
0PJ6PRTzoWs,Train horn,0,10,24
1iUXERALOOs,Train horn,2,8,24
7KdSGBzXvz8,Train horn,0,10,24
-JaQwrOeCYs,Train horn,0,10,24
6hRncnuF1NY,Train horn,0,10,24
4QYxw4ca0go,Train horn,0,10,24
1ceprZO-VEU,Train horn,0,10,24
6ZB-UngiUMM,Train horn,0,7,24
0ktrXv5sR4s,Train horn,0,10,24
5sDXHnJBVms,Train horn,0,10,24
53oq_Otm_XI,Train horn,0,10,24
4tlvzARr7lQ,Train horn,0,10,24
---1_cCGK4M,Train horn,0,10,24
255C0OODvTA,Train horn,0,10,24
4y7SGVV--Ds,Train horn,0,10,24
5XquGZ5QZms,Train horn,0,10,24
2QsWNp64ERU,Train horn,0,10,24
5OYAI-pXAMo,Train horn,0,10,24
7JWHbs3gu1w,Train horn,0,10,24
-Oo5KT8cycI,Train horn,0,10,24
-QvVYdS1X1M,Train horn,0,10,24
2wadsgHvSAM,Train horn,0,10,24
3GP_mBH2D5U,Train horn,0,10,24
2ofpux29XGM,Train horn,0,10,24
2P5SAsilxeM,Train horn,0,10,24
-hAjyh3rqqc,Train horn,0,10,24
28dSHMdwY_I,Train horn,0,10,24
0yETgW44MZU,Train horn,0,10,24
1tQys1GnFwU,Train horn,0,10,24
-FBT_lY07L0,Train horn,0,10,24
2E3r-Dfb1NE,Train horn,0,10,24
296yTJSr6uI,Train horn,0,10,24
51DAVKSdj4Y,Train horn,0,10,24
7X3i7llSK9U,Train horn,0,10,24
2bSkMSmVolk,Train horn,0,10,24
2MzX4ArMlBg,Train horn,0,10,24
-z6NOS2bnCk,Train horn,0,10,24
-eVdi8PdMh4,Train horn,0,10,24
5seNyvFJ_X4,Train horn,0,10,24
2rYqQH_iBm8,Train horn,0,10,24
1TBD_xpFAHQ,Train horn,0,10,24
3qnpOqvnKTo,Train horn,0,10,24
0nPbMeub5HU,Train horn,0,10,24
4NfpeAUeVUY,Train horn,0,10,24
7QEqRkxpwfU,Train horn,0,10,24
7rBsX5BNkEs,Train horn,0,10,24
9lIuZfpWZ1A,Clock,0,10,9
-JL78b6hi3A,Clock,0,10,9
HEqn0tgCtDM,Clock,0,10,9
G2yfNNDR8tA,Clock,0,10,9
-6pLGGF7dEI,Clock,0,10,9
QSgqjJ2iglM,Clock,0,10,9
RZ-25-R2yOc,Clock,0,10,9
7PYQAzEiNc8,Clock,0,10,9
OPoQ8rYEQAQ,Clock,0,10,9
GL3JL2S3JBk,Clock,0,10,9
TIeB9Ys55KM,Clock,0,10,9
2ZgGPpzjD-Y,Clock,0,10,9
HYRRG2fbiDE,Clock,0,10,9
15t7uWnpXUI,Clock,0,10,9
KzLIV1RR1Ig,Clock,0,10,9
G42WbjmRLn0,Clock,0,10,9
5oW8arAFDOg,Clock,0,10,9
